# t, t+1, t+2, t+3, t+4, t+5, t+6, t+7, t+8, t+9, t+10, t+11, t+12, t+13, t+14, t+15, t+16, t+17, t+18, t+19
20.254948,20.967981,21.410172,21.497593,20.890734,21.623646,18.714079,18.327753,21.775066,19.505037,20.179298,20.809595,21.956501,20.688238,18.454584,21.997843,21.146893,19.200268,19.138699,21.025240
20.967981,21.410172,21.497593,20.890734,21.623646,18.714079,18.327753,21.775066,19.505037,20.179298,20.809595,21.956501,20.688238,18.454584,21.997843,21.146893,19.200268,19.138699,21.025240,18.309935
21.410172,21.497593,20.890734,21.623646,18.714079,18.327753,21.775066,19.505037,20.179298,20.809595,21.956501,20.688238,18.454584,21.997843,21.146893,19.200268,19.138699,21.025240,18.309935,18.409328
21.497593,20.890734,21.623646,18.714079,18.327753,21.775066,19.505037,20.179298,20.809595,21.956501,20.688238,18.454584,21.997843,21.146893,19.200268,19.138699,21.025240,18.309935,18.409328,21.732771
20.890734,21.623646,18.714079,18.327753,21.775066,19.505037,20.179298,20.809595,21.956501,20.688238,18.454584,21.997843,21.146893,19.200268,19.138699,21.025240,18.309935,18.409328,21.732771,21.207304
21.623646,18.714079,18.327753,21.775066,19.505037,20.179298,20.809595,21.956501,20.688238,18.454584,21.997843,21.146893,19.200268,19.138699,21.025240,18.309935,18.409328,21.732771,21.207304,19.446665
18.714079,18.327753,21.775066,19.505037,20.179298,20.809595,21.956501,20.688238,18.454584,21.997843,21.146893,19.200268,19.138699,21.025240,18.309935,18.409328,21.732771,21.207304,19.446665,21.503733
18.327753,21.775066,19.505037,20.179298,20.809595,21.956501,20.688238,18.454584,21.997843,21.146893,19.200268,19.138699,21.025240,18.309935,18.409328,21.732771,21.207304,19.446665,21.503733,18.672472
21.775066,19.505037,20.179298,20.809595,21.956501,20.688238,18.454584,21.997843,21.146893,19.200268,19.138699,21.025240,18.309935,18.409328,21.732771,21.207304,19.446665,21.503733,18.672472,19.949499
19.505037,20.179298,20.809595,21.956501,20.688238,18.454584,21.997843,21.146893,19.200268,19.138699,21.025240,18.309935,18.409328,21.732771,21.207304,19.446665,21.503733,18.672472,19.949499,21.784748
20.179298,20.809595,21.956501,20.688238,18.454584,21.997843,21.146893,19.200268,19.138699,21.025240,18.309935,18.409328,21.732771,21.207304,19.446665,21.503733,18.672472,19.949499,21.784748,20.160870
20.809595,21.956501,20.688238,18.454584,21.997843,21.146893,19.200268,19.138699,21.025240,18.309935,18.409328,21.732771,21.207304,19.446665,21.503733,18.672472,19.949499,21.784748,20.160870,18.251631
21.956501,20.688238,18.454584,21.997843,21.146893,19.200268,19.138699,21.025240,18.309935,18.409328,21.732771,21.207304,19.446665,21.503733,18.672472,19.949499,21.784748,20.160870,18.251631,18.129883
20.688238,18.454584,21.997843,21.146893,19.200268,19.138699,21.025240,18.309935,18.409328,21.732771,21.207304,19.446665,21.503733,18.672472,19.949499,21.784748,20.160870,18.251631,18.129883,71.037292
18.454584,21.997843,21.146893,19.200268,19.138699,21.025240,18.309935,18.409328,21.732771,21.207304,19.446665,21.503733,18.672472,19.949499,21.784748,20.160870,18.251631,18.129883,71.037292,72.570671
21.997843,21.146893,19.200268,19.138699,21.025240,18.309935,18.409328,21.732771,21.207304,19.446665,21.503733,18.672472,19.949499,21.784748,20.160870,18.251631,18.129883,71.037292,72.570671,65.295990
21.146893,19.200268,19.138699,21.025240,18.309935,18.409328,21.732771,21.207304,19.446665,21.503733,18.672472,19.949499,21.784748,20.160870,18.251631,18.129883,71.037292,72.570671,65.295990,66.263374
19.200268,19.138699,21.025240,18.309935,18.409328,21.732771,21.207304,19.446665,21.503733,18.672472,19.949499,21.784748,20.160870,18.251631,18.129883,71.037292,72.570671,65.295990,66.263374,67.849731
19.138699,21.025240,18.309935,18.409328,21.732771,21.207304,19.446665,21.503733,18.672472,19.949499,21.784748,20.160870,18.251631,18.129883,71.037292,72.570671,65.295990,66.263374,67.849731,74.617348
21.025240,18.309935,18.409328,21.732771,21.207304,19.446665,21.503733,18.672472,19.949499,21.784748,20.160870,18.251631,18.129883,71.037292,72.570671,65.295990,66.263374,67.849731,74.617348,72.046654
18.309935,18.409328,21.732771,21.207304,19.446665,21.503733,18.672472,19.949499,21.784748,20.160870,18.251631,18.129883,71.037292,72.570671,65.295990,66.263374,67.849731,74.617348,72.046654,79.553055
18.409328,21.732771,21.207304,19.446665,21.503733,18.672472,19.949499,21.784748,20.160870,18.251631,18.129883,71.037292,72.570671,65.295990,66.263374,67.849731,74.617348,72.046654,79.553055,82.821548
21.732771,21.207304,19.446665,21.503733,18.672472,19.949499,21.784748,20.160870,18.251631,18.129883,71.037292,72.570671,65.295990,66.263374,67.849731,74.617348,72.046654,79.553055,82.821548,78.019157
21.207304,19.446665,21.503733,18.672472,19.949499,21.784748,20.160870,18.251631,18.129883,71.037292,72.570671,65.295990,66.263374,67.849731,74.617348,72.046654,79.553055,82.821548,78.019157,72.491028
19.446665,21.503733,18.672472,19.949499,21.784748,20.160870,18.251631,18.129883,71.037292,72.570671,65.295990,66.263374,67.849731,74.617348,72.046654,79.553055,82.821548,78.019157,72.491028,74.788048
21.503733,18.672472,19.949499,21.784748,20.160870,18.251631,18.129883,71.037292,72.570671,65.295990,66.263374,67.849731,74.617348,72.046654,79.553055,82.821548,78.019157,72.491028,74.788048,74.909714
18.672472,19.949499,21.784748,20.160870,18.251631,18.129883,71.037292,72.570671,65.295990,66.263374,67.849731,74.617348,72.046654,79.553055,82.821548,78.019157,72.491028,74.788048,74.909714,86.996742
19.949499,21.784748,20.160870,18.251631,18.129883,71.037292,72.570671,65.295990,66.263374,67.849731,74.617348,72.046654,79.553055,82.821548,78.019157,72.491028,74.788048,74.909714,86.996742,84.334099
21.784748,20.160870,18.251631,18.129883,71.037292,72.570671,65.295990,66.263374,67.849731,74.617348,72.046654,79.553055,82.821548,78.019157,72.491028,74.788048,74.909714,86.996742,84.334099,76.294891
20.160870,18.251631,18.129883,71.037292,72.570671,65.295990,66.263374,67.849731,74.617348,72.046654,79.553055,82.821548,78.019157,72.491028,74.788048,74.909714,86.996742,84.334099,76.294891,73.884079
18.251631,18.129883,71.037292,72.570671,65.295990,66.263374,67.849731,74.617348,72.046654,79.553055,82.821548,78.019157,72.491028,74.788048,74.909714,86.996742,84.334099,76.294891,73.884079,81.791199
18.129883,71.037292,72.570671,65.295990,66.263374,67.849731,74.617348,72.046654,79.553055,82.821548,78.019157,72.491028,74.788048,74.909714,86.996742,84.334099,76.294891,73.884079,81.791199,86.895302
71.037292,72.570671,65.295990,66.263374,67.849731,74.617348,72.046654,79.553055,82.821548,78.019157,72.491028,74.788048,74.909714,86.996742,84.334099,76.294891,73.884079,81.791199,86.895302,74.404236
72.570671,65.295990,66.263374,67.849731,74.617348,72.046654,79.553055,82.821548,78.019157,72.491028,74.788048,74.909714,86.996742,84.334099,76.294891,73.884079,81.791199,86.895302,74.404236,85.372528
65.295990,66.263374,67.849731,74.617348,72.046654,79.553055,82.821548,78.019157,72.491028,74.788048,74.909714,86.996742,84.334099,76.294891,73.884079,81.791199,86.895302,74.404236,85.372528,73.072563
66.263374,67.849731,74.617348,72.046654,79.553055,82.821548,78.019157,72.491028,74.788048,74.909714,86.996742,84.334099,76.294891,73.884079,81.791199,86.895302,74.404236,85.372528,73.072563,78.346291
67.849731,74.617348,72.046654,79.553055,82.821548,78.019157,72.491028,74.788048,74.909714,86.996742,84.334099,76.294891,73.884079,81.791199,86.895302,74.404236,85.372528,73.072563,78.346291,82.305199
74.617348,72.046654,79.553055,82.821548,78.019157,72.491028,74.788048,74.909714,86.996742,84.334099,76.294891,73.884079,81.791199,86.895302,74.404236,85.372528,73.072563,78.346291,82.305199,87.144783
72.046654,79.553055,82.821548,78.019157,72.491028,74.788048,74.909714,86.996742,84.334099,76.294891,73.884079,81.791199,86.895302,74.404236,85.372528,73.072563,78.346291,82.305199,87.144783,77.376823
79.553055,82.821548,78.019157,72.491028,74.788048,74.909714,86.996742,84.334099,76.294891,73.884079,81.791199,86.895302,74.404236,85.372528,73.072563,78.346291,82.305199,87.144783,77.376823,72.802109
82.821548,78.019157,72.491028,74.788048,74.909714,86.996742,84.334099,76.294891,73.884079,81.791199,86.895302,74.404236,85.372528,73.072563,78.346291,82.305199,87.144783,77.376823,72.802109,73.955345
78.019157,72.491028,74.788048,74.909714,86.996742,84.334099,76.294891,73.884079,81.791199,86.895302,74.404236,85.372528,73.072563,78.346291,82.305199,87.144783,77.376823,72.802109,73.955345,77.592728
72.491028,74.788048,74.909714,86.996742,84.334099,76.294891,73.884079,81.791199,86.895302,74.404236,85.372528,73.072563,78.346291,82.305199,87.144783,77.376823,72.802109,73.955345,77.592728,84.830360
74.788048,74.909714,86.996742,84.334099,76.294891,73.884079,81.791199,86.895302,74.404236,85.372528,73.072563,78.346291,82.305199,87.144783,77.376823,72.802109,73.955345,77.592728,84.830360,77.861084
74.909714,86.996742,84.334099,76.294891,73.884079,81.791199,86.895302,74.404236,85.372528,73.072563,78.346291,82.305199,87.144783,77.376823,72.802109,73.955345,77.592728,84.830360,77.861084,74.418991
86.996742,84.334099,76.294891,73.884079,81.791199,86.895302,74.404236,85.372528,73.072563,78.346291,82.305199,87.144783,77.376823,72.802109,73.955345,77.592728,84.830360,77.861084,74.418991,83.311653
84.334099,76.294891,73.884079,81.791199,86.895302,74.404236,85.372528,73.072563,78.346291,82.305199,87.144783,77.376823,72.802109,73.955345,77.592728,84.830360,77.861084,74.418991,83.311653,77.863815
76.294891,73.884079,81.791199,86.895302,74.404236,85.372528,73.072563,78.346291,82.305199,87.144783,77.376823,72.802109,73.955345,77.592728,84.830360,77.861084,74.418991,83.311653,77.863815,82.047363
73.884079,81.791199,86.895302,74.404236,85.372528,73.072563,78.346291,82.305199,87.144783,77.376823,72.802109,73.955345,77.592728,84.830360,77.861084,74.418991,83.311653,77.863815,82.047363,87.770737
81.791199,86.895302,74.404236,85.372528,73.072563,78.346291,82.305199,87.144783,77.376823,72.802109,73.955345,77.592728,84.830360,77.861084,74.418991,83.311653,77.863815,82.047363,87.770737,78.243065
86.895302,74.404236,85.372528,73.072563,78.346291,82.305199,87.144783,77.376823,72.802109,73.955345,77.592728,84.830360,77.861084,74.418991,83.311653,77.863815,82.047363,87.770737,78.243065,86.580635
74.404236,85.372528,73.072563,78.346291,82.305199,87.144783,77.376823,72.802109,73.955345,77.592728,84.830360,77.861084,74.418991,83.311653,77.863815,82.047363,87.770737,78.243065,86.580635,74.791260
85.372528,73.072563,78.346291,82.305199,87.144783,77.376823,72.802109,73.955345,77.592728,84.830360,77.861084,74.418991,83.311653,77.863815,82.047363,87.770737,78.243065,86.580635,74.791260,85.489494
73.072563,78.346291,82.305199,87.144783,77.376823,72.802109,73.955345,77.592728,84.830360,77.861084,74.418991,83.311653,77.863815,82.047363,87.770737,78.243065,86.580635,74.791260,85.489494,82.410797
78.346291,82.305199,87.144783,77.376823,72.802109,73.955345,77.592728,84.830360,77.861084,74.418991,83.311653,77.863815,82.047363,87.770737,78.243065,86.580635,74.791260,85.489494,82.410797,86.302742
82.305199,87.144783,77.376823,72.802109,73.955345,77.592728,84.830360,77.861084,74.418991,83.311653,77.863815,82.047363,87.770737,78.243065,86.580635,74.791260,85.489494,82.410797,86.302742,73.517448
87.144783,77.376823,72.802109,73.955345,77.592728,84.830360,77.861084,74.418991,83.311653,77.863815,82.047363,87.770737,78.243065,86.580635,74.791260,85.489494,82.410797,86.302742,73.517448,83.847992
77.376823,72.802109,73.955345,77.592728,84.830360,77.861084,74.418991,83.311653,77.863815,82.047363,87.770737,78.243065,86.580635,74.791260,85.489494,82.410797,86.302742,73.517448,83.847992,81.707306
72.802109,73.955345,77.592728,84.830360,77.861084,74.418991,83.311653,77.863815,82.047363,87.770737,78.243065,86.580635,74.791260,85.489494,82.410797,86.302742,73.517448,83.847992,81.707306,84.758568
73.955345,77.592728,84.830360,77.861084,74.418991,83.311653,77.863815,82.047363,87.770737,78.243065,86.580635,74.791260,85.489494,82.410797,86.302742,73.517448,83.847992,81.707306,84.758568,73.378029
77.592728,84.830360,77.861084,74.418991,83.311653,77.863815,82.047363,87.770737,78.243065,86.580635,74.791260,85.489494,82.410797,86.302742,73.517448,83.847992,81.707306,84.758568,73.378029,74.783493
84.830360,77.861084,74.418991,83.311653,77.863815,82.047363,87.770737,78.243065,86.580635,74.791260,85.489494,82.410797,86.302742,73.517448,83.847992,81.707306,84.758568,73.378029,74.783493,72.289268
77.861084,74.418991,83.311653,77.863815,82.047363,87.770737,78.243065,86.580635,74.791260,85.489494,82.410797,86.302742,73.517448,83.847992,81.707306,84.758568,73.378029,74.783493,72.289268,80.797997
74.418991,83.311653,77.863815,82.047363,87.770737,78.243065,86.580635,74.791260,85.489494,82.410797,86.302742,73.517448,83.847992,81.707306,84.758568,73.378029,74.783493,72.289268,80.797997,82.615814
83.311653,77.863815,82.047363,87.770737,78.243065,86.580635,74.791260,85.489494,82.410797,86.302742,73.517448,83.847992,81.707306,84.758568,73.378029,74.783493,72.289268,80.797997,82.615814,75.447380
77.863815,82.047363,87.770737,78.243065,86.580635,74.791260,85.489494,82.410797,86.302742,73.517448,83.847992,81.707306,84.758568,73.378029,74.783493,72.289268,80.797997,82.615814,75.447380,85.624565
82.047363,87.770737,78.243065,86.580635,74.791260,85.489494,82.410797,86.302742,73.517448,83.847992,81.707306,84.758568,73.378029,74.783493,72.289268,80.797997,82.615814,75.447380,85.624565,87.596130
87.770737,78.243065,86.580635,74.791260,85.489494,82.410797,86.302742,73.517448,83.847992,81.707306,84.758568,73.378029,74.783493,72.289268,80.797997,82.615814,75.447380,85.624565,87.596130,32.005604
78.243065,86.580635,74.791260,85.489494,82.410797,86.302742,73.517448,83.847992,81.707306,84.758568,73.378029,74.783493,72.289268,80.797997,82.615814,75.447380,85.624565,87.596130,32.005604,29.423206
86.580635,74.791260,85.489494,82.410797,86.302742,73.517448,83.847992,81.707306,84.758568,73.378029,74.783493,72.289268,80.797997,82.615814,75.447380,85.624565,87.596130,32.005604,29.423206,32.884628
74.791260,85.489494,82.410797,86.302742,73.517448,83.847992,81.707306,84.758568,73.378029,74.783493,72.289268,80.797997,82.615814,75.447380,85.624565,87.596130,32.005604,29.423206,32.884628,34.741577
85.489494,82.410797,86.302742,73.517448,83.847992,81.707306,84.758568,73.378029,74.783493,72.289268,80.797997,82.615814,75.447380,85.624565,87.596130,32.005604,29.423206,32.884628,34.741577,32.316231
82.410797,86.302742,73.517448,83.847992,81.707306,84.758568,73.378029,74.783493,72.289268,80.797997,82.615814,75.447380,85.624565,87.596130,32.005604,29.423206,32.884628,34.741577,32.316231,32.977455
86.302742,73.517448,83.847992,81.707306,84.758568,73.378029,74.783493,72.289268,80.797997,82.615814,75.447380,85.624565,87.596130,32.005604,29.423206,32.884628,34.741577,32.316231,32.977455,21.793257
73.517448,83.847992,81.707306,84.758568,73.378029,74.783493,72.289268,80.797997,82.615814,75.447380,85.624565,87.596130,32.005604,29.423206,32.884628,34.741577,32.316231,32.977455,21.793257,21.033342
83.847992,81.707306,84.758568,73.378029,74.783493,72.289268,80.797997,82.615814,75.447380,85.624565,87.596130,32.005604,29.423206,32.884628,34.741577,32.316231,32.977455,21.793257,21.033342,22.680695
81.707306,84.758568,73.378029,74.783493,72.289268,80.797997,82.615814,75.447380,85.624565,87.596130,32.005604,29.423206,32.884628,34.741577,32.316231,32.977455,21.793257,21.033342,22.680695,23.356960
84.758568,73.378029,74.783493,72.289268,80.797997,82.615814,75.447380,85.624565,87.596130,32.005604,29.423206,32.884628,34.741577,32.316231,32.977455,21.793257,21.033342,22.680695,23.356960,22.708281
73.378029,74.783493,72.289268,80.797997,82.615814,75.447380,85.624565,87.596130,32.005604,29.423206,32.884628,34.741577,32.316231,32.977455,21.793257,21.033342,22.680695,23.356960,22.708281,22.095879
74.783493,72.289268,80.797997,82.615814,75.447380,85.624565,87.596130,32.005604,29.423206,32.884628,34.741577,32.316231,32.977455,21.793257,21.033342,22.680695,23.356960,22.708281,22.095879,20.284273
72.289268,80.797997,82.615814,75.447380,85.624565,87.596130,32.005604,29.423206,32.884628,34.741577,32.316231,32.977455,21.793257,21.033342,22.680695,23.356960,22.708281,22.095879,20.284273,20.027124
80.797997,82.615814,75.447380,85.624565,87.596130,32.005604,29.423206,32.884628,34.741577,32.316231,32.977455,21.793257,21.033342,22.680695,23.356960,22.708281,22.095879,20.284273,20.027124,19.741577
82.615814,75.447380,85.624565,87.596130,32.005604,29.423206,32.884628,34.741577,32.316231,32.977455,21.793257,21.033342,22.680695,23.356960,22.708281,22.095879,20.284273,20.027124,19.741577,22.041603
75.447380,85.624565,87.596130,32.005604,29.423206,32.884628,34.741577,32.316231,32.977455,21.793257,21.033342,22.680695,23.356960,22.708281,22.095879,20.284273,20.027124,19.741577,22.041603,18.773024
85.624565,87.596130,32.005604,29.423206,32.884628,34.741577,32.316231,32.977455,21.793257,21.033342,22.680695,23.356960,22.708281,22.095879,20.284273,20.027124,19.741577,22.041603,18.773024,19.707954
87.596130,32.005604,29.423206,32.884628,34.741577,32.316231,32.977455,21.793257,21.033342,22.680695,23.356960,22.708281,22.095879,20.284273,20.027124,19.741577,22.041603,18.773024,19.707954,19.865519
32.005604,29.423206,32.884628,34.741577,32.316231,32.977455,21.793257,21.033342,22.680695,23.356960,22.708281,22.095879,20.284273,20.027124,19.741577,22.041603,18.773024,19.707954,19.865519,21.212973
29.423206,32.884628,34.741577,32.316231,32.977455,21.793257,21.033342,22.680695,23.356960,22.708281,22.095879,20.284273,20.027124,19.741577,22.041603,18.773024,19.707954,19.865519,21.212973,19.867418
32.884628,34.741577,32.316231,32.977455,21.793257,21.033342,22.680695,23.356960,22.708281,22.095879,20.284273,20.027124,19.741577,22.041603,18.773024,19.707954,19.865519,21.212973,19.867418,19.562815
34.741577,32.316231,32.977455,21.793257,21.033342,22.680695,23.356960,22.708281,22.095879,20.284273,20.027124,19.741577,22.041603,18.773024,19.707954,19.865519,21.212973,19.867418,19.562815,21.337126
32.316231,32.977455,21.793257,21.033342,22.680695,23.356960,22.708281,22.095879,20.284273,20.027124,19.741577,22.041603,18.773024,19.707954,19.865519,21.212973,19.867418,19.562815,21.337126,20.193485
32.977455,21.793257,21.033342,22.680695,23.356960,22.708281,22.095879,20.284273,20.027124,19.741577,22.041603,18.773024,19.707954,19.865519,21.212973,19.867418,19.562815,21.337126,20.193485,19.096073
21.793257,21.033342,22.680695,23.356960,22.708281,22.095879,20.284273,20.027124,19.741577,22.041603,18.773024,19.707954,19.865519,21.212973,19.867418,19.562815,21.337126,20.193485,19.096073,21.754517
21.033342,22.680695,23.356960,22.708281,22.095879,20.284273,20.027124,19.741577,22.041603,18.773024,19.707954,19.865519,21.212973,19.867418,19.562815,21.337126,20.193485,19.096073,21.754517,20.328243
22.680695,23.356960,22.708281,22.095879,20.284273,20.027124,19.741577,22.041603,18.773024,19.707954,19.865519,21.212973,19.867418,19.562815,21.337126,20.193485,19.096073,21.754517,20.328243,18.134590
23.356960,22.708281,22.095879,20.284273,20.027124,19.741577,22.041603,18.773024,19.707954,19.865519,21.212973,19.867418,19.562815,21.337126,20.193485,19.096073,21.754517,20.328243,18.134590,20.057272
22.708281,22.095879,20.284273,20.027124,19.741577,22.041603,18.773024,19.707954,19.865519,21.212973,19.867418,19.562815,21.337126,20.193485,19.096073,21.754517,20.328243,18.134590,20.057272,19.456356
22.095879,20.284273,20.027124,19.741577,22.041603,18.773024,19.707954,19.865519,21.212973,19.867418,19.562815,21.337126,20.193485,19.096073,21.754517,20.328243,18.134590,20.057272,19.456356,18.776962
20.284273,20.027124,19.741577,22.041603,18.773024,19.707954,19.865519,21.212973,19.867418,19.562815,21.337126,20.193485,19.096073,21.754517,20.328243,18.134590,20.057272,19.456356,18.776962,19.638569
20.027124,19.741577,22.041603,18.773024,19.707954,19.865519,21.212973,19.867418,19.562815,21.337126,20.193485,19.096073,21.754517,20.328243,18.134590,20.057272,19.456356,18.776962,19.638569,18.214336
19.741577,22.041603,18.773024,19.707954,19.865519,21.212973,19.867418,19.562815,21.337126,20.193485,19.096073,21.754517,20.328243,18.134590,20.057272,19.456356,18.776962,19.638569,18.214336,20.872732
22.041603,18.773024,19.707954,19.865519,21.212973,19.867418,19.562815,21.337126,20.193485,19.096073,21.754517,20.328243,18.134590,20.057272,19.456356,18.776962,19.638569,18.214336,20.872732,20.038671
18.773024,19.707954,19.865519,21.212973,19.867418,19.562815,21.337126,20.193485,19.096073,21.754517,20.328243,18.134590,20.057272,19.456356,18.776962,19.638569,18.214336,20.872732,20.038671,20.983030
19.707954,19.865519,21.212973,19.867418,19.562815,21.337126,20.193485,19.096073,21.754517,20.328243,18.134590,20.057272,19.456356,18.776962,19.638569,18.214336,20.872732,20.038671,20.983030,18.759739
19.865519,21.212973,19.867418,19.562815,21.337126,20.193485,19.096073,21.754517,20.328243,18.134590,20.057272,19.456356,18.776962,19.638569,18.214336,20.872732,20.038671,20.983030,18.759739,19.145119
