# t, t+1, t+2, t+3, t+4, t+5, t+6, t+7, t+8, t+9, t+10, t+11, t+12, t+13, t+14, t+15, t+16, t+17, t+18, t+19
2667.000000,2981.000000,2756.000000,2712.000244,3798.000000,5117.000000,7727.000000,9655.000000,12109.000000,13484.000000,15506.000000,15325.000000,15924.000000,14830.000000,14907.000000,14796.000000,15699.000000,15705.000000,15880.000000,15693.000000
2981.000000,2756.000000,2712.000244,3798.000000,5117.000000,7727.000000,9655.000000,12109.000000,13484.000000,15506.000000,15325.000000,15924.000000,14830.000000,14907.000000,14796.000000,15699.000000,15705.000000,15880.000000,15693.000000,16643.000000
2756.000000,2712.000244,3798.000000,5117.000000,7727.000000,9655.000000,12109.000000,13484.000000,15506.000000,15325.000000,15924.000000,14830.000000,14907.000000,14796.000000,15699.000000,15705.000000,15880.000000,15693.000000,16643.000000,16929.000000
2712.000244,3798.000000,5117.000000,7727.000000,9655.000000,12109.000000,13484.000000,15506.000000,15325.000000,15924.000000,14830.000000,14907.000000,14796.000000,15699.000000,15705.000000,15880.000000,15693.000000,16643.000000,16929.000000,17698.000000
3798.000000,5117.000000,7727.000000,9655.000000,12109.000000,13484.000000,15506.000000,15325.000000,15924.000000,14830.000000,14907.000000,14796.000000,15699.000000,15705.000000,15880.000000,15693.000000,16643.000000,16929.000000,17698.000000,17429.000000
5117.000000,7727.000000,9655.000000,12109.000000,13484.000000,15506.000000,15325.000000,15924.000000,14830.000000,14907.000000,14796.000000,15699.000000,15705.000000,15880.000000,15693.000000,16643.000000,16929.000000,17698.000000,17429.000000,17248.000000
7727.000000,9655.000000,12109.000000,13484.000000,15506.000000,15325.000000,15924.000000,14830.000000,14907.000000,14796.000000,15699.000000,15705.000000,15880.000000,15693.000000,16643.000000,16929.000000,17698.000000,17429.000000,17248.000000,16219.000000
9655.000000,12109.000000,13484.000000,15506.000000,15325.000000,15924.000000,14830.000000,14907.000000,14796.000000,15699.000000,15705.000000,15880.000000,15693.000000,16643.000000,16929.000000,17698.000000,17429.000000,17248.000000,16219.000000,15918.000000
12109.000000,13484.000000,15506.000000,15325.000000,15924.000000,14830.000000,14907.000000,14796.000000,15699.000000,15705.000000,15880.000000,15693.000000,16643.000000,16929.000000,17698.000000,17429.000000,17248.000000,16219.000000,15918.000000,17780.000000
13484.000000,15506.000000,15325.000000,15924.000000,14830.000000,14907.000000,14796.000000,15699.000000,15705.000000,15880.000000,15693.000000,16643.000000,16929.000000,17698.000000,17429.000000,17248.000000,16219.000000,15918.000000,17780.000000,19414.000000
15506.000000,15325.000000,15924.000000,14830.000000,14907.000000,14796.000000,15699.000000,15705.000000,15880.000000,15693.000000,16643.000000,16929.000000,17698.000000,17429.000000,17248.000000,16219.000000,15918.000000,17780.000000,19414.000000,21594.000000
15325.000000,15924.000000,14830.000000,14907.000000,14796.000000,15699.000000,15705.000000,15880.000000,15693.000000,16643.000000,16929.000000,17698.000000,17429.000000,17248.000000,16219.000000,15918.000000,17780.000000,19414.000000,21594.000000,24915.000000
15924.000000,14830.000000,14907.000000,14796.000000,15699.000000,15705.000000,15880.000000,15693.000000,16643.000000,16929.000000,17698.000000,17429.000000,17248.000000,16219.000000,15918.000000,17780.000000,19414.000000,21594.000000,24915.000000,24556.000000
14830.000000,14907.000000,14796.000000,15699.000000,15705.000000,15880.000000,15693.000000,16643.000000,16929.000000,17698.000000,17429.000000,17248.000000,16219.000000,15918.000000,17780.000000,19414.000000,21594.000000,24915.000000,24556.000000,22341.000000
14907.000000,14796.000000,15699.000000,15705.000000,15880.000000,15693.000000,16643.000000,16929.000000,17698.000000,17429.000000,17248.000000,16219.000000,15918.000000,17780.000000,19414.000000,21594.000000,24915.000000,24556.000000,22341.000000,22343.000000
14796.000000,15699.000000,15705.000000,15880.000000,15693.000000,16643.000000,16929.000000,17698.000000,17429.000000,17248.000000,16219.000000,15918.000000,17780.000000,19414.000000,21594.000000,24915.000000,24556.000000,22341.000000,22343.000000,21619.000000
15699.000000,15705.000000,15880.000000,15693.000000,16643.000000,16929.000000,17698.000000,17429.000000,17248.000000,16219.000000,15918.000000,17780.000000,19414.000000,21594.000000,24915.000000,24556.000000,22341.000000,22343.000000,21619.000000,21315.000000
15705.000000,15880.000000,15693.000000,16643.000000,16929.000000,17698.000000,17429.000000,17248.000000,16219.000000,15918.000000,17780.000000,19414.000000,21594.000000,24915.000000,24556.000000,22341.000000,22343.000000,21619.000000,21315.000000,19821.000000
15880.000000,15693.000000,16643.000000,16929.000000,17698.000000,17429.000000,17248.000000,16219.000000,15918.000000,17780.000000,19414.000000,21594.000000,24915.000000,24556.000000,22341.000000,22343.000000,21619.000000,21315.000000,19821.000000,17669.000000
15693.000000,16643.000000,16929.000000,17698.000000,17429.000000,17248.000000,16219.000000,15918.000000,17780.000000,19414.000000,21594.000000,24915.000000,24556.000000,22341.000000,22343.000000,21619.000000,21315.000000,19821.000000,17669.000000,15504.000000
16643.000000,16929.000000,17698.000000,17429.000000,17248.000000,16219.000000,15918.000000,17780.000000,19414.000000,21594.000000,24915.000000,24556.000000,22341.000000,22343.000000,21619.000000,21315.000000,19821.000000,17669.000000,15504.000000,14525.000000
16929.000000,17698.000000,17429.000000,17248.000000,16219.000000,15918.000000,17780.000000,19414.000000,21594.000000,24915.000000,24556.000000,22341.000000,22343.000000,21619.000000,21315.000000,19821.000000,17669.000000,15504.000000,14525.000000,10738.000000
17698.000000,17429.000000,17248.000000,16219.000000,15918.000000,17780.000000,19414.000000,21594.000000,24915.000000,24556.000000,22341.000000,22343.000000,21619.000000,21315.000000,19821.000000,17669.000000,15504.000000,14525.000000,10738.000000,8908.000000
17429.000000,17248.000000,16219.000000,15918.000000,17780.000000,19414.000000,21594.000000,24915.000000,24556.000000,22341.000000,22343.000000,21619.000000,21315.000000,19821.000000,17669.000000,15504.000000,14525.000000,10738.000000,8908.000000,6593.000000
17248.000000,16219.000000,15918.000000,17780.000000,19414.000000,21594.000000,24915.000000,24556.000000,22341.000000,22343.000000,21619.000000,21315.000000,19821.000000,17669.000000,15504.000000,14525.000000,10738.000000,8908.000000,6593.000000,5560.000000
16219.000000,15918.000000,17780.000000,19414.000000,21594.000000,24915.000000,24556.000000,22341.000000,22343.000000,21619.000000,21315.000000,19821.000000,17669.000000,15504.000000,14525.000000,10738.000000,8908.000000,6593.000000,5560.000000,4014.000000
15918.000000,17780.000000,19414.000000,21594.000000,24915.000000,24556.000000,22341.000000,22343.000000,21619.000000,21315.000000,19821.000000,17669.000000,15504.000000,14525.000000,10738.000000,8908.000000,6593.000000,5560.000000,4014.000000,3046.000000
17780.000000,19414.000000,21594.000000,24915.000000,24556.000000,22341.000000,22343.000000,21619.000000,21315.000000,19821.000000,17669.000000,15504.000000,14525.000000,10738.000000,8908.000000,6593.000000,5560.000000,4014.000000,3046.000000,2349.000000
19414.000000,21594.000000,24915.000000,24556.000000,22341.000000,22343.000000,21619.000000,21315.000000,19821.000000,17669.000000,15504.000000,14525.000000,10738.000000,8908.000000,6593.000000,5560.000000,4014.000000,3046.000000,2349.000000,1876.000000
21594.000000,24915.000000,24556.000000,22341.000000,22343.000000,21619.000000,21315.000000,19821.000000,17669.000000,15504.000000,14525.000000,10738.000000,8908.000000,6593.000000,5560.000000,4014.000000,3046.000000,2349.000000,1876.000000,1691.000000
24915.000000,24556.000000,22341.000000,22343.000000,21619.000000,21315.000000,19821.000000,17669.000000,15504.000000,14525.000000,10738.000000,8908.000000,6593.000000,5560.000000,4014.000000,3046.000000,2349.000000,1876.000000,1691.000000,1941.000122
24556.000000,22341.000000,22343.000000,21619.000000,21315.000000,19821.000000,17669.000000,15504.000000,14525.000000,10738.000000,8908.000000,6593.000000,5560.000000,4014.000000,3046.000000,2349.000000,1876.000000,1691.000000,1941.000122,1850.000000
22341.000000,22343.000000,21619.000000,21315.000000,19821.000000,17669.000000,15504.000000,14525.000000,10738.000000,8908.000000,6593.000000,5560.000000,4014.000000,3046.000000,2349.000000,1876.000000,1691.000000,1941.000122,1850.000000,2318.000000
22343.000000,21619.000000,21315.000000,19821.000000,17669.000000,15504.000000,14525.000000,10738.000000,8908.000000,6593.000000,5560.000000,4014.000000,3046.000000,2349.000000,1876.000000,1691.000000,1941.000122,1850.000000,2318.000000,4337.000000
21619.000000,21315.000000,19821.000000,17669.000000,15504.000000,14525.000000,10738.000000,8908.000000,6593.000000,5560.000000,4014.000000,3046.000000,2349.000000,1876.000000,1691.000000,1941.000122,1850.000000,2318.000000,4337.000000,6669.000000
21315.000000,19821.000000,17669.000000,15504.000000,14525.000000,10738.000000,8908.000000,6593.000000,5560.000000,4014.000000,3046.000000,2349.000000,1876.000000,1691.000000,1941.000122,1850.000000,2318.000000,4337.000000,6669.000000,11585.000000
19821.000000,17669.000000,15504.000000,14525.000000,10738.000000,8908.000000,6593.000000,5560.000000,4014.000000,3046.000000,2349.000000,1876.000000,1691.000000,1941.000122,1850.000000,2318.000000,4337.000000,6669.000000,11585.000000,15170.000000
17669.000000,15504.000000,14525.000000,10738.000000,8908.000000,6593.000000,5560.000000,4014.000000,3046.000000,2349.000000,1876.000000,1691.000000,1941.000122,1850.000000,2318.000000,4337.000000,6669.000000,11585.000000,15170.000000,19136.000000
15504.000000,14525.000000,10738.000000,8908.000000,6593.000000,5560.000000,4014.000000,3046.000000,2349.000000,1876.000000,1691.000000,1941.000122,1850.000000,2318.000000,4337.000000,6669.000000,11585.000000,15170.000000,19136.000000,20085.000000
14525.000000,10738.000000,8908.000000,6593.000000,5560.000000,4014.000000,3046.000000,2349.000000,1876.000000,1691.000000,1941.000122,1850.000000,2318.000000,4337.000000,6669.000000,11585.000000,15170.000000,19136.000000,20085.000000,19758.000000
10738.000000,8908.000000,6593.000000,5560.000000,4014.000000,3046.000000,2349.000000,1876.000000,1691.000000,1941.000122,1850.000000,2318.000000,4337.000000,6669.000000,11585.000000,15170.000000,19136.000000,20085.000000,19758.000000,18842.000000
8908.000000,6593.000000,5560.000000,4014.000000,3046.000000,2349.000000,1876.000000,1691.000000,1941.000122,1850.000000,2318.000000,4337.000000,6669.000000,11585.000000,15170.000000,19136.000000,20085.000000,19758.000000,18842.000000,18530.000000
6593.000000,5560.000000,4014.000000,3046.000000,2349.000000,1876.000000,1691.000000,1941.000122,1850.000000,2318.000000,4337.000000,6669.000000,11585.000000,15170.000000,19136.000000,20085.000000,19758.000000,18842.000000,18530.000000,16617.000000
5560.000000,4014.000000,3046.000000,2349.000000,1876.000000,1691.000000,1941.000122,1850.000000,2318.000000,4337.000000,6669.000000,11585.000000,15170.000000,19136.000000,20085.000000,19758.000000,18842.000000,18530.000000,16617.000000,17458.000000
4014.000000,3046.000000,2349.000000,1876.000000,1691.000000,1941.000122,1850.000000,2318.000000,4337.000000,6669.000000,11585.000000,15170.000000,19136.000000,20085.000000,19758.000000,18842.000000,18530.000000,16617.000000,17458.000000,16359.000000
3046.000000,2349.000000,1876.000000,1691.000000,1941.000122,1850.000000,2318.000000,4337.000000,6669.000000,11585.000000,15170.000000,19136.000000,20085.000000,19758.000000,18842.000000,18530.000000,16617.000000,17458.000000,16359.000000,17483.000000
2349.000000,1876.000000,1691.000000,1941.000122,1850.000000,2318.000000,4337.000000,6669.000000,11585.000000,15170.000000,19136.000000,20085.000000,19758.000000,18842.000000,18530.000000,16617.000000,17458.000000,16359.000000,17483.000000,17600.000000
1876.000000,1691.000000,1941.000122,1850.000000,2318.000000,4337.000000,6669.000000,11585.000000,15170.000000,19136.000000,20085.000000,19758.000000,18842.000000,18530.000000,16617.000000,17458.000000,16359.000000,17483.000000,17600.000000,17552.000000
1691.000000,1941.000122,1850.000000,2318.000000,4337.000000,6669.000000,11585.000000,15170.000000,19136.000000,20085.000000,19758.000000,18842.000000,18530.000000,16617.000000,17458.000000,16359.000000,17483.000000,17600.000000,17552.000000,17058.000000
1941.000122,1850.000000,2318.000000,4337.000000,6669.000000,11585.000000,15170.000000,19136.000000,20085.000000,19758.000000,18842.000000,18530.000000,16617.000000,17458.000000,16359.000000,17483.000000,17600.000000,17552.000000,17058.000000,17658.000000
1849.999878,2318.000000,4337.000000,6669.000000,11585.000000,15170.000000,19136.000000,20085.000000,19758.000000,18842.000000,18530.000000,16617.000000,17458.000000,16359.000000,17483.000000,17600.000000,17552.000000,17058.000000,17658.000000,18319.000000
2318.000000,4337.000000,6669.000000,11585.000000,15170.000000,19136.000000,20085.000000,19758.000000,18842.000000,18530.000000,16617.000000,17458.000000,16359.000000,17483.000000,17600.000000,17552.000000,17058.000000,17658.000000,18319.000000,18818.000000
4337.000000,6669.000000,11585.000000,15170.000000,19136.000000,20085.000000,19758.000000,18842.000000,18530.000000,16617.000000,17458.000000,16359.000000,17483.000000,17600.000000,17552.000000,17058.000000,17658.000000,18319.000000,18818.000000,18735.000000
6669.000000,11585.000000,15170.000000,19136.000000,20085.000000,19758.000000,18842.000000,18530.000000,16617.000000,17458.000000,16359.000000,17483.000000,17600.000000,17552.000000,17058.000000,17658.000000,18319.000000,18818.000000,18735.000000,17254.000000
11585.000000,15170.000000,19136.000000,20085.000000,19758.000000,18842.000000,18530.000000,16617.000000,17458.000000,16359.000000,17483.000000,17600.000000,17552.000000,17058.000000,17658.000000,18319.000000,18818.000000,18735.000000,17254.000000,15022.000000
15170.000000,19136.000000,20085.000000,19758.000000,18842.000000,18530.000000,16617.000000,17458.000000,16359.000000,17483.000000,17600.000000,17552.000000,17058.000000,17658.000000,18319.000000,18818.000000,18735.000000,17254.000000,15022.000000,14365.000000
19136.000000,20085.000000,19758.000000,18842.000000,18530.000000,16617.000000,17458.000000,16359.000000,17483.000000,17600.000000,17552.000000,17058.000000,17658.000000,18319.000000,18818.000000,18735.000000,17254.000000,15022.000000,14365.000000,16300.000000
20085.000000,19758.000000,18842.000000,18530.000000,16617.000000,17458.000000,16359.000000,17483.000000,17600.000000,17552.000000,17058.000000,17658.000000,18319.000000,18818.000000,18735.000000,17254.000000,15022.000000,14365.000000,16300.000000,19687.000000
19758.000000,18842.000000,18530.000000,16617.000000,17458.000000,16359.000000,17483.000000,17600.000000,17552.000000,17058.000000,17658.000000,18319.000000,18818.000000,18735.000000,17254.000000,15022.000000,14365.000000,16300.000000,19687.000000,22620.000000
18842.000000,18530.000000,16617.000000,17458.000000,16359.000000,17483.000000,17600.000000,17552.000000,17058.000000,17658.000000,18319.000000,18818.000000,18735.000000,17254.000000,15022.000000,14365.000000,16300.000000,19687.000000,22620.000000,23309.000000
18530.000000,16617.000000,17458.000000,16359.000000,17483.000000,17600.000000,17552.000000,17058.000000,17658.000000,18319.000000,18818.000000,18735.000000,17254.000000,15022.000000,14365.000000,16300.000000,19687.000000,22620.000000,23309.000000,23636.000000
16617.000000,17458.000000,16359.000000,17483.000000,17600.000000,17552.000000,17058.000000,17658.000000,18319.000000,18818.000000,18735.000000,17254.000000,15022.000000,14365.000000,16300.000000,19687.000000,22620.000000,23309.000000,23636.000000,23752.000000
17458.000000,16359.000000,17483.000000,17600.000000,17552.000000,17058.000000,17658.000000,18319.000000,18818.000000,18735.000000,17254.000000,15022.000000,14365.000000,16300.000000,19687.000000,22620.000000,23309.000000,23636.000000,23752.000000,23095.000000
16359.000000,17483.000000,17600.000000,17552.000000,17058.000000,17658.000000,18319.000000,18818.000000,18735.000000,17254.000000,15022.000000,14365.000000,16300.000000,19687.000000,22620.000000,23309.000000,23636.000000,23752.000000,23095.000000,23108.000000
17483.000000,17600.000000,17552.000000,17058.000000,17658.000000,18319.000000,18818.000000,18735.000000,17254.000000,15022.000000,14365.000000,16300.000000,19687.000000,22620.000000,23309.000000,23636.000000,23752.000000,23095.000000,23108.000000,23221.000000
17600.000000,17552.000000,17058.000000,17658.000000,18319.000000,18818.000000,18735.000000,17254.000000,15022.000000,14365.000000,16300.000000,19687.000000,22620.000000,23309.000000,23636.000000,23752.000000,23095.000000,23108.000000,23221.000000,23581.000000
17552.000000,17058.000000,17658.000000,18319.000000,18818.000000,18735.000000,17254.000000,15022.000000,14365.000000,16300.000000,19687.000000,22620.000000,23309.000000,23636.000000,23752.000000,23095.000000,23108.000000,23221.000000,23581.000000,22249.000000
17058.000000,17658.000000,18319.000000,18818.000000,18735.000000,17254.000000,15022.000000,14365.000000,16300.000000,19687.000000,22620.000000,23309.000000,23636.000000,23752.000000,23095.000000,23108.000000,23221.000000,23581.000000,22249.000000,19533.000000
17658.000000,18319.000000,18818.000000,18735.000000,17254.000000,15022.000000,14365.000000,16300.000000,19687.000000,22620.000000,23309.000000,23636.000000,23752.000000,23095.000000,23108.000000,23221.000000,23581.000000,22249.000000,19533.000000,17226.000000
18319.000000,18818.000000,18735.000000,17254.000000,15022.000000,14365.000000,16300.000000,19687.000000,22620.000000,23309.000000,23636.000000,23752.000000,23095.000000,23108.000000,23221.000000,23581.000000,22249.000000,19533.000000,17226.000000,13935.000000
18818.000000,18735.000000,17254.000000,15022.000000,14365.000000,16300.000000,19687.000000,22620.000000,23309.000000,23636.000000,23752.000000,23095.000000,23108.000000,23221.000000,23581.000000,22249.000000,19533.000000,17226.000000,13935.000000,11429.000000
18735.000000,17254.000000,15022.000000,14365.000000,16300.000000,19687.000000,22620.000000,23309.000000,23636.000000,23752.000000,23095.000000,23108.000000,23221.000000,23581.000000,22249.000000,19533.000000,17226.000000,13935.000000,11429.000000,8486.000000
17254.000000,15022.000000,14365.000000,16300.000000,19687.000000,22620.000000,23309.000000,23636.000000,23752.000000,23095.000000,23108.000000,23221.000000,23581.000000,22249.000000,19533.000000,17226.000000,13935.000000,11429.000000,8486.000000,6484.000000
15022.000000,14365.000000,16300.000000,19687.000000,22620.000000,23309.000000,23636.000000,23752.000000,23095.000000,23108.000000,23221.000000,23581.000000,22249.000000,19533.000000,17226.000000,13935.000000,11429.000000,8486.000000,6484.000000,5093.000000
14365.000000,16300.000000,19687.000000,22620.000000,23309.000000,23636.000000,23752.000000,23095.000000,23108.000000,23221.000000,23581.000000,22249.000000,19533.000000,17226.000000,13935.000000,11429.000000,8486.000000,6484.000000,5093.000000,4018.000000
16300.000000,19687.000000,22620.000000,23309.000000,23636.000000,23752.000000,23095.000000,23108.000000,23221.000000,23581.000000,22249.000000,19533.000000,17226.000000,13935.000000,11429.000000,8486.000000,6484.000000,5093.000000,4018.000000,3218.000000
19687.000000,22620.000000,23309.000000,23636.000000,23752.000000,23095.000000,23108.000000,23221.000000,23581.000000,22249.000000,19533.000000,17226.000000,13935.000000,11429.000000,8486.000000,6484.000000,5093.000000,4018.000000,3218.000000,2536.000000
22620.000000,23309.000000,23636.000000,23752.000000,23095.000000,23108.000000,23221.000000,23581.000000,22249.000000,19533.000000,17226.000000,13935.000000,11429.000000,8486.000000,6484.000000,5093.000000,4018.000000,3218.000000,2536.000000,2219.000000
23309.000000,23636.000000,23752.000000,23095.000000,23108.000000,23221.000000,23581.000000,22249.000000,19533.000000,17226.000000,13935.000000,11429.000000,8486.000000,6484.000000,5093.000000,4018.000000,3218.000000,2536.000000,2219.000000,2171.000244
23636.000000,23752.000000,23095.000000,23108.000000,23221.000000,23581.000000,22249.000000,19533.000000,17226.000000,13935.000000,11429.000000,8486.000000,6484.000000,5093.000000,4018.000000,3218.000000,2536.000000,2219.000000,2171.000244,2268.000244
23752.000000,23095.000000,23108.000000,23221.000000,23581.000000,22249.000000,19533.000000,17226.000000,13935.000000,11429.000000,8486.000000,6484.000000,5093.000000,4018.000000,3218.000000,2536.000000,2219.000000,2171.000244,2268.000244,2437.000244
23095.000000,23108.000000,23221.000000,23581.000000,22249.000000,19533.000000,17226.000000,13935.000000,11429.000000,8486.000000,6484.000000,5093.000000,4018.000000,3218.000000,2536.000000,2219.000000,2171.000244,2268.000244,2437.000244,4569.000000
23108.000000,23221.000000,23581.000000,22249.000000,19533.000000,17226.000000,13935.000000,11429.000000,8486.000000,6484.000000,5093.000000,4018.000000,3218.000000,2536.000000,2219.000000,2171.000244,2268.000244,2437.000244,4569.000000,6862.000000
23221.000000,23581.000000,22249.000000,19533.000000,17226.000000,13935.000000,11429.000000,8486.000000,6484.000000,5093.000000,4018.000000,3218.000000,2536.000000,2219.000000,2171.000244,2268.000244,2437.000244,4569.000000,6862.000000,11924.000000
23581.000000,22249.000000,19533.000000,17226.000000,13935.000000,11429.000000,8486.000000,6484.000000,5093.000000,4018.000000,3218.000000,2536.000000,2219.000000,2171.000244,2268.000244,2437.000244,4569.000000,6862.000000,11924.000000,15860.000000
22249.000000,19533.000000,17226.000000,13935.000000,11429.000000,8486.000000,6484.000000,5093.000000,4018.000000,3218.000000,2536.000000,2219.000000,2171.000244,2268.000244,2437.000244,4569.000000,6862.000000,11924.000000,15860.000000,19821.000000
19533.000000,17226.000000,13935.000000,11429.000000,8486.000000,6484.000000,5093.000000,4018.000000,3218.000000,2536.000000,2219.000000,2171.000244,2268.000244,2437.000244,4569.000000,6862.000000,11924.000000,15860.000000,19821.000000,20508.000000
17226.000000,13935.000000,11429.000000,8486.000000,6484.000000,5093.000000,4018.000000,3218.000000,2536.000000,2219.000000,2171.000244,2268.000244,2437.000244,4569.000000,6862.000000,11924.000000,15860.000000,19821.000000,20508.000000,20540.000000
13935.000000,11429.000000,8486.000000,6484.000000,5093.000000,4018.000000,3218.000000,2536.000000,2219.000000,2171.000244,2268.000244,2437.000244,4569.000000,6862.000000,11924.000000,15860.000000,19821.000000,20508.000000,20540.000000,19590.000000
11429.000000,8486.000000,6484.000000,5093.000000,4018.000000,3218.000000,2536.000000,2219.000000,2171.000244,2268.000244,2437.000244,4569.000000,6862.000000,11924.000000,15860.000000,19821.000000,20508.000000,20540.000000,19590.000000,18480.000000
8486.000000,6484.000000,5093.000000,4018.000000,3218.000000,2536.000000,2219.000000,2171.000244,2268.000244,2437.000244,4569.000000,6862.000000,11924.000000,15860.000000,19821.000000,20508.000000,20540.000000,19590.000000,18480.000000,17330.000000
6484.000000,5093.000000,4018.000000,3218.000000,2536.000000,2219.000000,2171.000244,2268.000244,2437.000244,4569.000000,6862.000000,11924.000000,15860.000000,19821.000000,20508.000000,20540.000000,19590.000000,18480.000000,17330.000000,18508.000000
5093.000000,4018.000000,3218.000000,2536.000000,2219.000000,2171.000244,2268.000244,2437.000244,4569.000000,6862.000000,11924.000000,15860.000000,19821.000000,20508.000000,20540.000000,19590.000000,18480.000000,17330.000000,18508.000000,17354.000000
4018.000000,3218.000000,2536.000000,2219.000000,2171.000244,2268.000244,2437.000244,4569.000000,6862.000000,11924.000000,15860.000000,19821.000000,20508.000000,20540.000000,19590.000000,18480.000000,17330.000000,18508.000000,17354.000000,18552.000000
3218.000000,2536.000000,2219.000000,2171.000244,2268.000244,2437.000244,4569.000000,6862.000000,11924.000000,15860.000000,19821.000000,20508.000000,20540.000000,19590.000000,18480.000000,17330.000000,18508.000000,17354.000000,18552.000000,18241.000000
2536.000000,2219.000000,2171.000244,2268.000244,2437.000244,4569.000000,6862.000000,11924.000000,15860.000000,19821.000000,20508.000000,20540.000000,19590.000000,18480.000000,17330.000000,18508.000000,17354.000000,18552.000000,18241.000000,18475.000000
2219.000000,2171.000244,2268.000244,2437.000244,4569.000000,6862.000000,11924.000000,15860.000000,19821.000000,20508.000000,20540.000000,19590.000000,18480.000000,17330.000000,18508.000000,17354.000000,18552.000000,18241.000000,18475.000000,17939.000000
