# t, t+1, t+2, t+3, t+4, t+5, t+6, t+7, t+8, t+9, t+10, t+11, t+12, t+13, t+14, t+15, t+16, t+17, t+18, t+19
0.117578,0.100229,0.110860,0.100556,0.092830,0.088717,0.075171,0.067193,0.056988,0.073964,0.094049,0.088442,0.119948,0.135165,0.128560,0.120032,0.116625,0.115021,0.124337,0.110401
0.100229,0.110860,0.100556,0.092830,0.088717,0.075171,0.067193,0.056988,0.073964,0.094049,0.088442,0.119948,0.135165,0.128560,0.120032,0.116625,0.115021,0.124337,0.110401,0.148208
0.110860,0.100556,0.092830,0.088717,0.075171,0.067193,0.056988,0.073964,0.094049,0.088442,0.119948,0.135165,0.128560,0.120032,0.116625,0.115021,0.124337,0.110401,0.148208,0.146278
0.100556,0.092830,0.088717,0.075171,0.067193,0.056988,0.073964,0.094049,0.088442,0.119948,0.135165,0.128560,0.120032,0.116625,0.115021,0.124337,0.110401,0.148208,0.146278,0.110633
0.092830,0.088717,0.075171,0.067193,0.056988,0.073964,0.094049,0.088442,0.119948,0.135165,0.128560,0.120032,0.116625,0.115021,0.124337,0.110401,0.148208,0.146278,0.110633,0.129879
0.088717,0.075171,0.067193,0.056988,0.073964,0.094049,0.088442,0.119948,0.135165,0.128560,0.120032,0.116625,0.115021,0.124337,0.110401,0.148208,0.146278,0.110633,0.129879,0.107172
0.075171,0.067193,0.056988,0.073964,0.094049,0.088442,0.119948,0.135165,0.128560,0.120032,0.116625,0.115021,0.124337,0.110401,0.148208,0.146278,0.110633,0.129879,0.107172,0.109739
0.067193,0.056988,0.073964,0.094049,0.088442,0.119948,0.135165,0.128560,0.120032,0.116625,0.115021,0.124337,0.110401,0.148208,0.146278,0.110633,0.129879,0.107172,0.109739,0.102515
0.056988,0.073964,0.094049,0.088442,0.119948,0.135165,0.128560,0.120032,0.116625,0.115021,0.124337,0.110401,0.148208,0.146278,0.110633,0.129879,0.107172,0.109739,0.102515,0.094913
0.073964,0.094049,0.088442,0.119948,0.135165,0.128560,0.120032,0.116625,0.115021,0.124337,0.110401,0.148208,0.146278,0.110633,0.129879,0.107172,0.109739,0.102515,0.094913,0.082123
0.094049,0.088442,0.119948,0.135165,0.128560,0.120032,0.116625,0.115021,0.124337,0.110401,0.148208,0.146278,0.110633,0.129879,0.107172,0.109739,0.102515,0.094913,0.082123,0.073911
0.088442,0.119948,0.135165,0.128560,0.120032,0.116625,0.115021,0.124337,0.110401,0.148208,0.146278,0.110633,0.129879,0.107172,0.109739,0.102515,0.094913,0.082123,0.073911,0.070796
0.119948,0.135165,0.128560,0.120032,0.116625,0.115021,0.124337,0.110401,0.148208,0.146278,0.110633,0.129879,0.107172,0.109739,0.102515,0.094913,0.082123,0.073911,0.070796,0.060661
0.135165,0.128560,0.120032,0.116625,0.115021,0.124337,0.110401,0.148208,0.146278,0.110633,0.129879,0.107172,0.109739,0.102515,0.094913,0.082123,0.073911,0.070796,0.060661,0.044240
0.128560,0.120032,0.116625,0.115021,0.124337,0.110401,0.148208,0.146278,0.110633,0.129879,0.107172,0.109739,0.102515,0.094913,0.082123,0.073911,0.070796,0.060661,0.044240,0.061606
0.120032,0.116625,0.115021,0.124337,0.110401,0.148208,0.146278,0.110633,0.129879,0.107172,0.109739,0.102515,0.094913,0.082123,0.073911,0.070796,0.060661,0.044240,0.061606,0.095343
0.116625,0.115021,0.124337,0.110401,0.148208,0.146278,0.110633,0.129879,0.107172,0.109739,0.102515,0.094913,0.082123,0.073911,0.070796,0.060661,0.044240,0.061606,0.095343,0.080247
0.115021,0.124337,0.110401,0.148208,0.146278,0.110633,0.129879,0.107172,0.109739,0.102515,0.094913,0.082123,0.073911,0.070796,0.060661,0.044240,0.061606,0.095343,0.080247,0.139587
0.124337,0.110401,0.148208,0.146278,0.110633,0.129879,0.107172,0.109739,0.102515,0.094913,0.082123,0.073911,0.070796,0.060661,0.044240,0.061606,0.095343,0.080247,0.139587,0.172919
0.110401,0.148208,0.146278,0.110633,0.129879,0.107172,0.109739,0.102515,0.094913,0.082123,0.073911,0.070796,0.060661,0.044240,0.061606,0.095343,0.080247,0.139587,0.172919,0.145016
0.148208,0.146278,0.110633,0.129879,0.107172,0.109739,0.102515,0.094913,0.082123,0.073911,0.070796,0.060661,0.044240,0.061606,0.095343,0.080247,0.139587,0.172919,0.145016,0.152935
0.146278,0.110633,0.129879,0.107172,0.109739,0.102515,0.094913,0.082123,0.073911,0.070796,0.060661,0.044240,0.061606,0.095343,0.080247,0.139587,0.172919,0.145016,0.152935,0.126654
0.110633,0.129879,0.107172,0.109739,0.102515,0.094913,0.082123,0.073911,0.070796,0.060661,0.044240,0.061606,0.095343,0.080247,0.139587,0.172919,0.145016,0.152935,0.126654,0.134632
0.129879,0.107172,0.109739,0.102515,0.094913,0.082123,0.073911,0.070796,0.060661,0.044240,0.061606,0.095343,0.080247,0.139587,0.172919,0.145016,0.152935,0.126654,0.134632,0.139772
0.107172,0.109739,0.102515,0.094913,0.082123,0.073911,0.070796,0.060661,0.044240,0.061606,0.095343,0.080247,0.139587,0.172919,0.145016,0.152935,0.126654,0.134632,0.139772,0.156115
0.109739,0.102515,0.094913,0.082123,0.073911,0.070796,0.060661,0.044240,0.061606,0.095343,0.080247,0.139587,0.172919,0.145016,0.152935,0.126654,0.134632,0.139772,0.156115,0.161610
0.102515,0.094913,0.082123,0.073911,0.070796,0.060661,0.044240,0.061606,0.095343,0.080247,0.139587,0.172919,0.145016,0.152935,0.126654,0.134632,0.139772,0.156115,0.161610,0.142340
0.094913,0.082123,0.073911,0.070796,0.060661,0.044240,0.061606,0.095343,0.080247,0.139587,0.172919,0.145016,0.152935,0.126654,0.134632,0.139772,0.156115,0.161610,0.142340,0.124218
0.082123,0.073911,0.070796,0.060661,0.044240,0.061606,0.095343,0.080247,0.139587,0.172919,0.145016,0.152935,0.126654,0.134632,0.139772,0.156115,0.161610,0.142340,0.124218,0.112732
0.073911,0.070796,0.060661,0.044240,0.061606,0.095343,0.080247,0.139587,0.172919,0.145016,0.152935,0.126654,0.134632,0.139772,0.156115,0.161610,0.142340,0.124218,0.112732,0.109907
0.070796,0.060661,0.044240,0.061606,0.095343,0.080247,0.139587,0.172919,0.145016,0.152935,0.126654,0.134632,0.139772,0.156115,0.161610,0.142340,0.124218,0.112732,0.109907,0.103028
0.060661,0.044240,0.061606,0.095343,0.080247,0.139587,0.172919,0.145016,0.152935,0.126654,0.134632,0.139772,0.156115,0.161610,0.142340,0.124218,0.112732,0.109907,0.103028,0.108101
0.044240,0.061606,0.095343,0.080247,0.139587,0.172919,0.145016,0.152935,0.126654,0.134632,0.139772,0.156115,0.161610,0.142340,0.124218,0.112732,0.109907,0.103028,0.108101,0.109340
0.061606,0.095343,0.080247,0.139587,0.172919,0.145016,0.152935,0.126654,0.134632,0.139772,0.156115,0.161610,0.142340,0.124218,0.112732,0.109907,0.103028,0.108101,0.109340,0.092814
0.095343,0.080247,0.139587,0.172919,0.145016,0.152935,0.126654,0.134632,0.139772,0.156115,0.161610,0.142340,0.124218,0.112732,0.109907,0.103028,0.108101,0.109340,0.092814,0.086055
0.080247,0.139587,0.172919,0.145016,0.152935,0.126654,0.134632,0.139772,0.156115,0.161610,0.142340,0.124218,0.112732,0.109907,0.103028,0.108101,0.109340,0.092814,0.086055,0.071062
0.139587,0.172919,0.145016,0.152935,0.126654,0.134632,0.139772,0.156115,0.161610,0.142340,0.124218,0.112732,0.109907,0.103028,0.108101,0.109340,0.092814,0.086055,0.071062,0.073246
0.172919,0.145016,0.152935,0.126654,0.134632,0.139772,0.156115,0.161610,0.142340,0.124218,0.112732,0.109907,0.103028,0.108101,0.109340,0.092814,0.086055,0.071062,0.073246,0.053619
0.145016,0.152935,0.126654,0.134632,0.139772,0.156115,0.161610,0.142340,0.124218,0.112732,0.109907,0.103028,0.108101,0.109340,0.092814,0.086055,0.071062,0.073246,0.053619,0.082251
0.152935,0.126654,0.134632,0.139772,0.156115,0.161610,0.142340,0.124218,0.112732,0.109907,0.103028,0.108101,0.109340,0.092814,0.086055,0.071062,0.073246,0.053619,0.082251,0.094796
0.126654,0.134632,0.139772,0.156115,0.161610,0.142340,0.124218,0.112732,0.109907,0.103028,0.108101,0.109340,0.092814,0.086055,0.071062,0.073246,0.053619,0.082251,0.094796,0.096919
0.134632,0.139772,0.156115,0.161610,0.142340,0.124218,0.112732,0.109907,0.103028,0.108101,0.109340,0.092814,0.086055,0.071062,0.073246,0.053619,0.082251,0.094796,0.096919,0.144831
0.139772,0.156115,0.161610,0.142340,0.124218,0.112732,0.109907,0.103028,0.108101,0.109340,0.092814,0.086055,0.071062,0.073246,0.053619,0.082251,0.094796,0.096919,0.144831,0.174156
0.156115,0.161610,0.142340,0.124218,0.112732,0.109907,0.103028,0.108101,0.109340,0.092814,0.086055,0.071062,0.073246,0.053619,0.082251,0.094796,0.096919,0.144831,0.174156,0.151114
0.161610,0.142340,0.124218,0.112732,0.109907,0.103028,0.108101,0.109340,0.092814,0.086055,0.071062,0.073246,0.053619,0.082251,0.094796,0.096919,0.144831,0.174156,0.151114,0.152806
0.142340,0.124218,0.112732,0.109907,0.103028,0.108101,0.109340,0.092814,0.086055,0.071062,0.073246,0.053619,0.082251,0.094796,0.096919,0.144831,0.174156,0.151114,0.152806,0.146851
0.124218,0.112732,0.109907,0.103028,0.108101,0.109340,0.092814,0.086055,0.071062,0.073246,0.053619,0.082251,0.094796,0.096919,0.144831,0.174156,0.151114,0.152806,0.146851,0.162199
0.112732,0.109907,0.103028,0.108101,0.109340,0.092814,0.086055,0.071062,0.073246,0.053619,0.082251,0.094796,0.096919,0.144831,0.174156,0.151114,0.152806,0.146851,0.162199,0.189219
0.109907,0.103028,0.108101,0.109340,0.092814,0.086055,0.071062,0.073246,0.053619,0.082251,0.094796,0.096919,0.144831,0.174156,0.151114,0.152806,0.146851,0.162199,0.189219,0.157520
0.103028,0.108101,0.109340,0.092814,0.086055,0.071062,0.073246,0.053619,0.082251,0.094796,0.096919,0.144831,0.174156,0.151114,0.152806,0.146851,0.162199,0.189219,0.157520,0.158473
0.108101,0.109340,0.092814,0.086055,0.071062,0.073246,0.053619,0.082251,0.094796,0.096919,0.144831,0.174156,0.151114,0.152806,0.146851,0.162199,0.189219,0.157520,0.158473,0.135728
0.109340,0.092814,0.086055,0.071062,0.073246,0.053619,0.082251,0.094796,0.096919,0.144831,0.174156,0.151114,0.152806,0.146851,0.162199,0.189219,0.157520,0.158473,0.135728,0.101354
0.092814,0.086055,0.071062,0.073246,0.053619,0.082251,0.094796,0.096919,0.144831,0.174156,0.151114,0.152806,0.146851,0.162199,0.189219,0.157520,0.158473,0.135728,0.101354,0.100434
0.086055,0.071062,0.073246,0.053619,0.082251,0.094796,0.096919,0.144831,0.174156,0.151114,0.152806,0.146851,0.162199,0.189219,0.157520,0.158473,0.135728,0.101354,0.100434,0.113808
0.071062,0.073246,0.053619,0.082251,0.094796,0.096919,0.144831,0.174156,0.151114,0.152806,0.146851,0.162199,0.189219,0.157520,0.158473,0.135728,0.101354,0.100434,0.113808,0.104941
0.073246,0.053619,0.082251,0.094796,0.096919,0.144831,0.174156,0.151114,0.152806,0.146851,0.162199,0.189219,0.157520,0.158473,0.135728,0.101354,0.100434,0.113808,0.104941,0.097658
0.053619,0.082251,0.094796,0.096919,0.144831,0.174156,0.151114,0.152806,0.146851,0.162199,0.189219,0.157520,0.158473,0.135728,0.101354,0.100434,0.113808,0.104941,0.097658,0.101289
0.082251,0.094796,0.096919,0.144831,0.174156,0.151114,0.152806,0.146851,0.162199,0.189219,0.157520,0.158473,0.135728,0.101354,0.100434,0.113808,0.104941,0.097658,0.101289,0.080777
0.094796,0.096919,0.144831,0.174156,0.151114,0.152806,0.146851,0.162199,0.189219,0.157520,0.158473,0.135728,0.101354,0.100434,0.113808,0.104941,0.097658,0.101289,0.080777,0.077008
0.096919,0.144831,0.174156,0.151114,0.152806,0.146851,0.162199,0.189219,0.157520,0.158473,0.135728,0.101354,0.100434,0.113808,0.104941,0.097658,0.101289,0.080777,0.077008,0.072477
0.144831,0.174156,0.151114,0.152806,0.146851,0.162199,0.189219,0.157520,0.158473,0.135728,0.101354,0.100434,0.113808,0.104941,0.097658,0.101289,0.080777,0.077008,0.072477,0.063207
0.174156,0.151114,0.152806,0.146851,0.162199,0.189219,0.157520,0.158473,0.135728,0.101354,0.100434,0.113808,0.104941,0.097658,0.101289,0.080777,0.077008,0.072477,0.063207,0.049258
0.151114,0.152806,0.146851,0.162199,0.189219,0.157520,0.158473,0.135728,0.101354,0.100434,0.113808,0.104941,0.097658,0.101289,0.080777,0.077008,0.072477,0.063207,0.049258,0.069444
0.152806,0.146851,0.162199,0.189219,0.157520,0.158473,0.135728,0.101354,0.100434,0.113808,0.104941,0.097658,0.101289,0.080777,0.077008,0.072477,0.063207,0.049258,0.069444,0.111746
0.146851,0.162199,0.189219,0.157520,0.158473,0.135728,0.101354,0.100434,0.113808,0.104941,0.097658,0.101289,0.080777,0.077008,0.072477,0.063207,0.049258,0.069444,0.111746,0.095349
0.162199,0.189219,0.157520,0.158473,0.135728,0.101354,0.100434,0.113808,0.104941,0.097658,0.101289,0.080777,0.077008,0.072477,0.063207,0.049258,0.069444,0.111746,0.095349,0.138809
0.189219,0.157520,0.158473,0.135728,0.101354,0.100434,0.113808,0.104941,0.097658,0.101289,0.080777,0.077008,0.072477,0.063207,0.049258,0.069444,0.111746,0.095349,0.138809,0.158723
0.157520,0.158473,0.135728,0.101354,0.100434,0.113808,0.104941,0.097658,0.101289,0.080777,0.077008,0.072477,0.063207,0.049258,0.069444,0.111746,0.095349,0.138809,0.158723,0.142033
0.158473,0.135728,0.101354,0.100434,0.113808,0.104941,0.097658,0.101289,0.080777,0.077008,0.072477,0.063207,0.049258,0.069444,0.111746,0.095349,0.138809,0.158723,0.142033,0.118189
0.135728,0.101354,0.100434,0.113808,0.104941,0.097658,0.101289,0.080777,0.077008,0.072477,0.063207,0.049258,0.069444,0.111746,0.095349,0.138809,0.158723,0.142033,0.118189,0.123485
0.101354,0.100434,0.113808,0.104941,0.097658,0.101289,0.080777,0.077008,0.072477,0.063207,0.049258,0.069444,0.111746,0.095349,0.138809,0.158723,0.142033,0.118189,0.123485,0.155339
0.100434,0.113808,0.104941,0.097658,0.101289,0.080777,0.077008,0.072477,0.063207,0.049258,0.069444,0.111746,0.095349,0.138809,0.158723,0.142033,0.118189,0.123485,0.155339,0.171588
0.113808,0.104941,0.097658,0.101289,0.080777,0.077008,0.072477,0.063207,0.049258,0.069444,0.111746,0.095349,0.138809,0.158723,0.142033,0.118189,0.123485,0.155339,0.171588,0.154666
0.104941,0.097658,0.101289,0.080777,0.077008,0.072477,0.063207,0.049258,0.069444,0.111746,0.095349,0.138809,0.158723,0.142033,0.118189,0.123485,0.155339,0.171588,0.154666,0.144745
0.097658,0.101289,0.080777,0.077008,0.072477,0.063207,0.049258,0.069444,0.111746,0.095349,0.138809,0.158723,0.142033,0.118189,0.123485,0.155339,0.171588,0.154666,0.144745,0.142985
0.101289,0.080777,0.077008,0.072477,0.063207,0.049258,0.069444,0.111746,0.095349,0.138809,0.158723,0.142033,0.118189,0.123485,0.155339,0.171588,0.154666,0.144745,0.142985,0.101298
0.080777,0.077008,0.072477,0.063207,0.049258,0.069444,0.111746,0.095349,0.138809,0.158723,0.142033,0.118189,0.123485,0.155339,0.171588,0.154666,0.144745,0.142985,0.101298,0.089882
0.077008,0.072477,0.063207,0.049258,0.069444,0.111746,0.095349,0.138809,0.158723,0.142033,0.118189,0.123485,0.155339,0.171588,0.154666,0.144745,0.142985,0.101298,0.089882,0.088800
0.072477,0.063207,0.049258,0.069444,0.111746,0.095349,0.138809,0.158723,0.142033,0.118189,0.123485,0.155339,0.171588,0.154666,0.144745,0.142985,0.101298,0.089882,0.088800,0.091518
0.063207,0.049258,0.069444,0.111746,0.095349,0.138809,0.158723,0.142033,0.118189,0.123485,0.155339,0.171588,0.154666,0.144745,0.142985,0.101298,0.089882,0.088800,0.091518,0.088203
0.049258,0.069444,0.111746,0.095349,0.138809,0.158723,0.142033,0.118189,0.123485,0.155339,0.171588,0.154666,0.144745,0.142985,0.101298,0.089882,0.088800,0.091518,0.088203,0.094031
0.069444,0.111746,0.095349,0.138809,0.158723,0.142033,0.118189,0.123485,0.155339,0.171588,0.154666,0.144745,0.142985,0.101298,0.089882,0.088800,0.091518,0.088203,0.094031,0.094710
0.111746,0.095349,0.138809,0.158723,0.142033,0.118189,0.123485,0.155339,0.171588,0.154666,0.144745,0.142985,0.101298,0.089882,0.088800,0.091518,0.088203,0.094031,0.094710,0.078300
0.095349,0.138809,0.158723,0.142033,0.118189,0.123485,0.155339,0.171588,0.154666,0.144745,0.142985,0.101298,0.089882,0.088800,0.091518,0.088203,0.094031,0.094710,0.078300,0.080747
0.138809,0.158723,0.142033,0.118189,0.123485,0.155339,0.171588,0.154666,0.144745,0.142985,0.101298,0.089882,0.088800,0.091518,0.088203,0.094031,0.094710,0.078300,0.080747,0.064191
0.158723,0.142033,0.118189,0.123485,0.155339,0.171588,0.154666,0.144745,0.142985,0.101298,0.089882,0.088800,0.091518,0.088203,0.094031,0.094710,0.078300,0.080747,0.064191,0.053882
0.142033,0.118189,0.123485,0.155339,0.171588,0.154666,0.144745,0.142985,0.101298,0.089882,0.088800,0.091518,0.088203,0.094031,0.094710,0.078300,0.080747,0.064191,0.053882,0.075358
0.118189,0.123485,0.155339,0.171588,0.154666,0.144745,0.142985,0.101298,0.089882,0.088800,0.091518,0.088203,0.094031,0.094710,0.078300,0.080747,0.064191,0.053882,0.075358,0.115963
0.123485,0.155339,0.171588,0.154666,0.144745,0.142985,0.101298,0.089882,0.088800,0.091518,0.088203,0.094031,0.094710,0.078300,0.080747,0.064191,0.053882,0.075358,0.115963,0.093985
0.155339,0.171588,0.154666,0.144745,0.142985,0.101298,0.089882,0.088800,0.091518,0.088203,0.094031,0.094710,0.078300,0.080747,0.064191,0.053882,0.075358,0.115963,0.093985,0.137370
0.171588,0.154666,0.144745,0.142985,0.101298,0.089882,0.088800,0.091518,0.088203,0.094031,0.094710,0.078300,0.080747,0.064191,0.053882,0.075358,0.115963,0.093985,0.137370,0.171899
0.154666,0.144745,0.142985,0.101298,0.089882,0.088800,0.091518,0.088203,0.094031,0.094710,0.078300,0.080747,0.064191,0.053882,0.075358,0.115963,0.093985,0.137370,0.171899,0.134025
0.144745,0.142985,0.101298,0.089882,0.088800,0.091518,0.088203,0.094031,0.094710,0.078300,0.080747,0.064191,0.053882,0.075358,0.115963,0.093985,0.137370,0.171899,0.134025,0.116202
0.142985,0.101298,0.089882,0.088800,0.091518,0.088203,0.094031,0.094710,0.078300,0.080747,0.064191,0.053882,0.075358,0.115963,0.093985,0.137370,0.171899,0.134025,0.116202,0.111481
0.101298,0.089882,0.088800,0.091518,0.088203,0.094031,0.094710,0.078300,0.080747,0.064191,0.053882,0.075358,0.115963,0.093985,0.137370,0.171899,0.134025,0.116202,0.111481,0.121878
0.089882,0.088800,0.091518,0.088203,0.094031,0.094710,0.078300,0.080747,0.064191,0.053882,0.075358,0.115963,0.093985,0.137370,0.171899,0.134025,0.116202,0.111481,0.121878,0.121111
0.088800,0.091518,0.088203,0.094031,0.094710,0.078300,0.080747,0.064191,0.053882,0.075358,0.115963,0.093985,0.137370,0.171899,0.134025,0.116202,0.111481,0.121878,0.121111,0.127411
0.091518,0.088203,0.094031,0.094710,0.078300,0.080747,0.064191,0.053882,0.075358,0.115963,0.093985,0.137370,0.171899,0.134025,0.116202,0.111481,0.121878,0.121111,0.127411,0.129568
0.088203,0.094031,0.094710,0.078300,0.080747,0.064191,0.053882,0.075358,0.115963,0.093985,0.137370,0.171899,0.134025,0.116202,0.111481,0.121878,0.121111,0.127411,0.129568,0.113125
0.094031,0.094710,0.078300,0.080747,0.064191,0.053882,0.075358,0.115963,0.093985,0.137370,0.171899,0.134025,0.116202,0.111481,0.121878,0.121111,0.127411,0.129568,0.113125,0.091846
0.094710,0.078300,0.080747,0.064191,0.053882,0.075358,0.115963,0.093985,0.137370,0.171899,0.134025,0.116202,0.111481,0.121878,0.121111,0.127411,0.129568,0.113125,0.091846,0.083811
0.078300,0.080747,0.064191,0.053882,0.075358,0.115963,0.093985,0.137370,0.171899,0.134025,0.116202,0.111481,0.121878,0.121111,0.127411,0.129568,0.113125,0.091846,0.083811,0.090189
0.080747,0.064191,0.053882,0.075358,0.115963,0.093985,0.137370,0.171899,0.134025,0.116202,0.111481,0.121878,0.121111,0.127411,0.129568,0.113125,0.091846,0.083811,0.090189,0.084863
0.064191,0.053882,0.075358,0.115963,0.093985,0.137370,0.171899,0.134025,0.116202,0.111481,0.121878,0.121111,0.127411,0.129568,0.113125,0.091846,0.083811,0.090189,0.084863,0.082765
0.053882,0.075358,0.115963,0.093985,0.137370,0.171899,0.134025,0.116202,0.111481,0.121878,0.121111,0.127411,0.129568,0.113125,0.091846,0.083811,0.090189,0.084863,0.082765,0.072918
0.075358,0.115963,0.093985,0.137370,0.171899,0.134025,0.116202,0.111481,0.121878,0.121111,0.127411,0.129568,0.113125,0.091846,0.083811,0.090189,0.084863,0.082765,0.072918,0.068719
0.115963,0.093985,0.137370,0.171899,0.134025,0.116202,0.111481,0.121878,0.121111,0.127411,0.129568,0.113125,0.091846,0.083811,0.090189,0.084863,0.082765,0.072918,0.068719,0.065291
0.093985,0.137370,0.171899,0.134025,0.116202,0.111481,0.121878,0.121111,0.127411,0.129568,0.113125,0.091846,0.083811,0.090189,0.084863,0.082765,0.072918,0.068719,0.065291,0.059766
0.137370,0.171899,0.134025,0.116202,0.111481,0.121878,0.121111,0.127411,0.129568,0.113125,0.091846,0.083811,0.090189,0.084863,0.082765,0.072918,0.068719,0.065291,0.059766,0.048923
0.171899,0.134025,0.116202,0.111481,0.121878,0.121111,0.127411,0.129568,0.113125,0.091846,0.083811,0.090189,0.084863,0.082765,0.072918,0.068719,0.065291,0.059766,0.048923,0.047713
0.134025,0.116202,0.111481,0.121878,0.121111,0.127411,0.129568,0.113125,0.091846,0.083811,0.090189,0.084863,0.082765,0.072918,0.068719,0.065291,0.059766,0.048923,0.047713,0.063823
0.116202,0.111481,0.121878,0.121111,0.127411,0.129568,0.113125,0.091846,0.083811,0.090189,0.084863,0.082765,0.072918,0.068719,0.065291,0.059766,0.048923,0.047713,0.063823,0.103052
0.111481,0.121878,0.121111,0.127411,0.129568,0.113125,0.091846,0.083811,0.090189,0.084863,0.082765,0.072918,0.068719,0.065291,0.059766,0.048923,0.047713,0.063823,0.103052,0.089565
0.121878,0.121111,0.127411,0.129568,0.113125,0.091846,0.083811,0.090189,0.084863,0.082765,0.072918,0.068719,0.065291,0.059766,0.048923,0.047713,0.063823,0.103052,0.089565,0.124128
0.121111,0.127411,0.129568,0.113125,0.091846,0.083811,0.090189,0.084863,0.082765,0.072918,0.068719,0.065291,0.059766,0.048923,0.047713,0.063823,0.103052,0.089565,0.124128,0.215017
0.127411,0.129568,0.113125,0.091846,0.083811,0.090189,0.084863,0.082765,0.072918,0.068719,0.065291,0.059766,0.048923,0.047713,0.063823,0.103052,0.089565,0.124128,0.215017,0.154131
0.129568,0.113125,0.091846,0.083811,0.090189,0.084863,0.082765,0.072918,0.068719,0.065291,0.059766,0.048923,0.047713,0.063823,0.103052,0.089565,0.124128,0.215017,0.154131,0.151511
0.113125,0.091846,0.083811,0.090189,0.084863,0.082765,0.072918,0.068719,0.065291,0.059766,0.048923,0.047713,0.063823,0.103052,0.089565,0.124128,0.215017,0.154131,0.151511,0.129569
0.091846,0.083811,0.090189,0.084863,0.082765,0.072918,0.068719,0.065291,0.059766,0.048923,0.047713,0.063823,0.103052,0.089565,0.124128,0.215017,0.154131,0.151511,0.129569,0.137255
0.083811,0.090189,0.084863,0.082765,0.072918,0.068719,0.065291,0.059766,0.048923,0.047713,0.063823,0.103052,0.089565,0.124128,0.215017,0.154131,0.151511,0.129569,0.137255,0.141398
0.090189,0.084863,0.082765,0.072918,0.068719,0.065291,0.059766,0.048923,0.047713,0.063823,0.103052,0.089565,0.124128,0.215017,0.154131,0.151511,0.129569,0.137255,0.141398,0.127036
0.084863,0.082765,0.072918,0.068719,0.065291,0.059766,0.048923,0.047713,0.063823,0.103052,0.089565,0.124128,0.215017,0.154131,0.151511,0.129569,0.137255,0.141398,0.127036,0.144791
0.082765,0.072918,0.068719,0.065291,0.059766,0.048923,0.047713,0.063823,0.103052,0.089565,0.124128,0.215017,0.154131,0.151511,0.129569,0.137255,0.141398,0.127036,0.144791,0.117415
0.072918,0.068719,0.065291,0.059766,0.048923,0.047713,0.063823,0.103052,0.089565,0.124128,0.215017,0.154131,0.151511,0.129569,0.137255,0.141398,0.127036,0.144791,0.117415,0.118756
0.068719,0.065291,0.059766,0.048923,0.047713,0.063823,0.103052,0.089565,0.124128,0.215017,0.154131,0.151511,0.129569,0.137255,0.141398,0.127036,0.144791,0.117415,0.118756,0.119006
