# t, t+1, t+2, t+3, t+4, t+5, t+6, t+7, t+8, t+9, t+10, t+11, t+12, t+13, t+14, t+15, t+16, t+17, t+18, t+19
24011.988281,24110.197266,23435.117188,22492.216797,21551.564453,21130.041016,21160.039062,21379.386719,21247.751953,20908.480469,20208.917969,19150.607422,17832.394531,16352.185547,14783.660156,13382.294922,12489.000977,12289.849609,12714.999023,13241.202148
22189.201172,21228.304688,20439.519531,19994.533203,19956.841797,20111.146484,20141.708984,19787.921875,19118.039062,18200.591797,17089.398438,15856.088867,14622.342773,13529.742188,12729.601562,12367.696289,12471.050781,12905.856445,13437.708984,13857.592773
22243.712891,21466.664062,20902.160156,20601.531250,20559.664062,20513.296875,20206.583984,19485.253906,18520.648438,17387.753906,16179.393555,14985.835938,13907.873047,13064.133789,12566.442383,12492.759766,12794.404297,13306.405273,13818.522461,14223.348633
21089.119141,20451.611328,20095.984375,19927.478516,19864.429688,19581.679688,18899.564453,17792.216797,16560.230469,15272.373047,14062.512695,13034.259766,12252.971680,11802.414062,11744.125977,12069.623047,12635.370117,13240.845703,13710.607422,14074.566406
20076.998047,19821.339844,19670.066406,19445.080078,19036.496094,18250.427734,17075.250000,15644.943359,14253.331055,12975.454102,11933.257812,11222.124023,10848.743164,10837.053711,11161.511719,11734.477539,12380.087891,12944.129883,13341.430664,13691.286133
18492.517578,18284.798828,18035.488281,17522.375000,16648.607422,15353.242188,13780.169922,12190.814453,10862.739258,9845.131836,9223.611328,9060.976562,9285.724609,9854.223633,10659.783203,11545.267578,12311.980469,12859.478516,13189.977539,13515.157227
20847.779297,21137.705078,20890.585938,20106.212891,18810.414062,17308.628906,15816.091797,14535.281250,13405.825195,12535.869141,11907.890625,11561.560547,11445.012695,11522.031250,11677.085938,11848.873047,12027.214844,12267.227539,12617.733398,13063.006836
20502.818359,20060.966797,19223.097656,18036.402344,16584.492188,15102.596680,13749.171875,12660.384766,11818.164062,11272.485352,10984.321289,10961.228516,11123.992188,11433.237305,11796.523438,12165.600586,12518.954102,12889.328125,13294.029297,13740.862305
19999.628906,19045.515625,17861.687500,16513.439453,15113.203125,13809.025391,12703.593750,11876.267578,11354.288086,11133.717773,11165.625000,11431.167969,11834.881836,12335.356445,12864.326172,13381.439453,13851.045898,14282.756836,14672.119141,15058.172852
16617.123047,14809.917969,13189.425781,11670.519531,10325.250977,9047.783203,7925.989746,7091.048340,6829.071289,7023.563477,7660.049805,8686.436523,9930.346680,11303.175781,12720.619141,14047.545898,15097.117188,15784.808594,16104.179688,16330.752930
13414.662109,11191.239258,9386.460938,7841.247070,6615.806641,5493.532715,4572.160645,4006.446777,4186.529785,4910.242188,6160.633301,7844.952148,9736.476562,11705.620117,13654.316406,15395.943359,16679.800781,17397.910156,17571.494141,17613.093750
10552.530273,8311.701172,6506.188477,4988.756836,3841.686035,2888.669922,2259.725830,2106.051514,2769.762207,4002.805908,5751.973633,7884.646484,10145.498047,12376.108398,14466.936523,16226.375000,17426.115234,17999.873047,18014.660156,17907.925781
8210.299805,6159.066895,4394.083984,2880.836914,1769.841064,1043.369873,855.754883,1299.275513,2531.376465,4287.531250,6444.303711,8826.765625,11178.207031,13330.258789,15178.049805,16581.179688,17417.642578,17714.996094,17585.791016,17377.162109
6021.068359,4146.872559,2378.956055,839.024902,-235.999023,-690.809204,-376.320984,701.840027,2482.192139,4697.271973,7148.229980,9622.788086,11881.481445,13763.456055,15186.568359,16090.533203,16486.677734,16500.421875,16270.393555,16002.430664
5032.908203,3644.650391,2137.818359,832.661133,47.432068,127.577461,1171.019531,3020.492188,5329.233398,7862.163086,10349.930664,12561.113281,14322.798828,15514.735352,16109.075195,16171.643555,15895.935547,15515.667969,15175.553711,14852.458984
4047.510254,3012.233154,1946.425903,1215.612915,1108.420410,1884.531738,3502.817871,5680.985840,8027.220215,10347.686523,12404.753906,14001.721680,15061.891602,15534.341797,15471.587891,15019.446289,14426.639648,13903.037109,13530.292969,13161.901367
2725.085938,1731.966064,1139.308594,1200.026245,2078.341797,3678.093750,5755.208984,7940.621582,10044.603516,11889.339844,13353.236328,14303.990234,14760.310547,14746.665039,14408.382812,13908.818359,13416.338867,12995.789062,12618.210938,12159.950195
1748.112671,893.598572,815.166809,1603.559326,3282.357910,5438.887695,7700.535645,9690.259766,11442.132812,12793.166016,13737.728516,14205.249023,14278.384766,14028.176758,13651.675781,13286.171875,12990.616211,12694.944336,12296.152344,11750.445312
1459.010010,1124.204834,1706.455811,3125.825928,5269.436523,7572.538086,9657.849609,11235.491211,12490.112305,13299.348633,13748.658203,13825.505859,13646.807617,13296.630859,12965.110352,12732.726562,12566.275391,12320.191406,11881.222656,11289.669922
1826.933350,2259.633301,3567.858887,5511.274902,7855.730469,10019.266602,11710.090820,12784.745117,13507.075195,13809.467773,13840.997070,13638.093750,13328.097656,12982.402344,12742.986328,12617.604492,12504.531250,12235.027344,11734.702148,11121.796875
2714.118896,3956.135742,5897.291992,8173.698242,10464.816406,12280.585938,13471.271484,14060.865234,14323.357422,14245.674805,14006.762695,13675.123047,13366.198242,13119.766602,13005.136719,12956.954102,12834.907227,12492.371094,11925.893555,11314.953125
3146.676270,4956.338379,7276.521484,9663.587891,11749.421875,13157.375977,13872.399414,14059.022461,13979.478516,13659.445312,13286.036133,12944.021484,12724.840820,12633.882812,12672.042969,12714.151367,12596.961914,12206.458984,11605.165039,11019.751953
4320.833496,6703.961914,9220.894531,11420.561523,12949.339844,13702.524414,13868.244141,13761.408203,13519.307617,13201.112305,12946.758789,12828.041992,12882.699219,13057.736328,13258.208984,13309.659180,13080.256836,12557.609375,11911.979492,11379.664062
6989.325195,9735.167969,12101.788086,13745.855469,14410.688477,14379.015625,14045.338867,13821.155273,13607.848633,13493.050781,13516.394531,13711.404297,14052.837891,14429.691406,14656.847656,14553.885742,14087.788086,13397.816406,12763.181641,12351.966797
9276.342773,11613.857422,13294.587891,14176.216797,14149.389648,13712.416992,13277.126953,13177.565430,13131.150391,13228.630859,13420.028320,13702.166016,14029.552734,14291.955078,14306.029297,13961.180664,13333.837891,12645.772461,12172.806641,11947.034180
13647.321289,15314.109375,15996.289062,15891.640625,15094.019531,14300.469727,13800.717773,13708.563477,13504.778320,13339.979492,13080.840820,12723.020508,12273.215820,11698.189453,10890.983398,9909.152344,9000.675781,8441.010742,8395.705078,8592.493164
15207.458008,15952.586914,15865.710938,15284.655273,14389.310547,13753.934570,13483.186523,13506.212891,13327.807617,13084.432617,12638.587891,11987.342773,11175.567383,10232.751953,9142.068359,8050.692383,7233.889648,6907.366211,7112.620605,7476.161133
17487.392578,17690.156250,17161.707031,16334.627930,15433.461914,14928.448242,14773.006836,14759.870117,14418.996094,13901.312500,13083.934570,11984.658203,10697.387695,9313.014648,7888.662598,6643.470215,5870.946289,5729.918457,6155.296875,6679.434570
18848.671875,18502.533203,17749.263672,16964.087891,16326.840820,16037.379883,15901.240234,15649.104492,15008.499023,14121.763672,12939.282227,11515.030273,9977.123047,8462.001953,7085.745117,6069.162109,5618.670898,5766.662598,6344.156250,6928.991211
19920.001953,19253.302734,18436.951172,17743.673828,17288.296875,17052.593750,16768.568359,16176.979492,15199.874023,13972.566406,12515.672852,10915.666992,9311.341797,7857.703613,6691.877441,5999.916016,5886.663086,6279.306641,6949.010254,7562.184082
18414.906250,17315.380859,16522.343750,16068.328125,15934.333984,15747.466797,15189.029297,14089.321289,12723.096680,11182.640625,9600.903320,8098.759277,6793.183594,5829.987305,5342.590820,5408.215820,5929.706055,6673.496094,7365.402344,7907.649902
18509.416016,17966.433594,17525.816406,17123.857422,16694.658203,15999.383789,14889.208984,13365.733398,11696.700195,10002.078125,8415.654297,7065.182617,6023.005859,5382.915039,5190.906250,5444.941895,6014.722656,6708.973145,7340.715332,7889.875977
16821.726562,16359.095703,15920.661133,15345.029297,14542.619141,13344.538086,11750.954102,9915.986328,8156.008789,6569.729004,5282.932617,4405.931152,3936.710938,3903.708496,4270.034668,4943.041504,5731.473633,6466.342285,7039.222168,7560.355469
17740.894531,17683.904297,17324.470703,16535.521484,15264.733398,13589.435547,11663.130859,9731.045898,7968.702637,6496.393066,5384.470703,4722.732422,4467.772461,4603.957031,5025.829590,5620.792480,6249.641113,6841.567383,7373.814453,7934.538574
16968.171875,16459.742188,15683.841797,14516.940430,12947.773438,11066.335938,9065.605469,7211.114746,5702.021484,4603.585938,3954.757568,3806.392578,4057.393066,4654.945801,5468.630859,6357.775879,7162.079590,7821.989746,8339.790039,8871.286133
17191.009766,16386.187500,15307.439453,13915.246094,12261.234375,10471.390625,8711.650391,7179.689453,6010.773438,5241.136719,4869.471680,4916.503906,5272.978027,5886.643555,6645.570312,7445.434570,8171.350586,8791.133789,9302.174805,9817.779297
18066.800781,17163.896484,15901.616211,14375.781250,12716.917969,11142.635742,9778.476562,8717.469727,7952.326660,7510.090820,7335.266113,7420.604980,7673.111328,8056.345703,8491.519531,8945.906250,9399.899414,9876.231445,10366.052734,10870.056641
19706.296875,18858.246094,17511.228516,15935.651367,14348.343750,13086.162109,12209.708008,11672.763672,11274.806641,11058.025391,10910.477539,10807.237305,10699.554688,10587.153320,10442.137695,10334.951172,10376.653320,10655.678711,11143.247070,11664.731445
17643.710938,16052.076172,14507.891602,13074.990234,11870.899414,10852.698242,10001.722656,9311.558594,8924.408203,8792.449219,8891.241211,9198.420898,9627.918945,10162.529297,10786.246094,11474.379883,12149.033203,12745.660156,13191.127930,13555.857422
18279.933594,17119.205078,15878.477539,14679.256836,13659.815430,12898.560547,12404.452148,12145.077148,12118.391602,12281.961914,12572.093750,12947.264648,13335.279297,13715.121094,14071.565430,14413.908203,14744.522461,15071.318359,15364.630859,15623.566406
18889.144531,18050.703125,17051.234375,16071.898438,15269.405273,14800.354492,14667.787109,14792.707031,15055.553711,15422.088867,15801.040039,16139.902344,16390.945312,16542.130859,16593.802734,16596.980469,16625.476562,16737.839844,16923.541016,17104.701172
18141.085938,17187.291016,16283.054688,15555.561523,15121.648438,14994.510742,15115.496094,15380.618164,15758.742188,16190.174805,16615.708984,16986.867188,17268.556641,17458.742188,17583.994141,17687.292969,17802.046875,17938.025391,18061.175781,18141.437500
16951.892578,15982.000000,15238.049805,14776.504883,14665.825195,14798.221680,15082.014648,15417.272461,15859.978516,16329.847656,16800.115234,17227.652344,17582.789062,17864.792969,18111.761719,18345.236328,18552.687500,18702.279297,18751.337891,18730.693359
16508.955078,15892.285156,15468.306641,15278.633789,15369.049805,15661.272461,16083.118164,16547.541016,17072.373047,17587.453125,18066.275391,18467.779297,18774.228516,18982.720703,19126.814453,19228.466797,19293.007812,19310.105469,19261.656250,19167.611328
14589.245117,13876.507812,13553.801758,13572.425781,13920.974609,14373.619141,14824.045898,15203.958984,15657.036133,16095.576172,16537.738281,16955.576172,17333.171875,17669.384766,18005.794922,18331.119141,18581.759766,18686.951172,18610.154297,18451.859375
14572.981445,14469.545898,14549.713867,14779.925781,15144.564453,15570.575195,16031.596680,16501.494141,17002.427734,17478.416016,17923.023438,18306.669922,18618.578125,18844.121094,18995.886719,19066.144531,19046.253906,18935.142578,18753.771484,18556.105469
19089.400391,19900.396484,20212.527344,20217.496094,20008.509766,19974.558594,20207.744141,20668.027344,20988.890625,21232.123047,21294.552734,21151.587891,20829.599609,20328.802734,19632.755859,18830.423828,18121.263672,17681.169922,17587.697266,17619.716797
22873.126953,23392.072266,23224.169922,22748.224609,22154.425781,21917.498047,22033.310547,22329.775391,22323.919922,22140.095703,21650.314453,20853.632812,19831.132812,18647.558594,17342.398438,16109.165039,15239.203125,14917.055664,15131.485352,15464.717773
25850.640625,25990.330078,25479.888672,24785.335938,24132.550781,23925.769531,24033.552734,24172.101562,23870.599609,23287.000000,22311.125000,20972.054688,19402.744141,17728.439453,16051.331055,14631.461914,13780.775391,13634.701172,14083.641602,14607.960938
25260.044922,24578.662109,23952.498047,23607.537109,23618.253906,23835.433594,23928.554688,23603.855469,22846.396484,21764.593750,20405.593750,18855.873047,17272.404297,15820.670898,14667.596680,13998.776367,13893.893555,14243.494141,14803.326172,15275.421875
25807.716797,25173.705078,24685.707031,24446.439453,24459.798828,24484.673828,24222.779297,23472.500000,22355.039062,20984.134766,19456.818359,17884.177734,16407.376953,15177.793945,14333.859375,13995.891602,14154.060547,14645.481445,15228.743164,15711.515625
24256.812500,23556.568359,23197.736328,23100.437500,23171.982422,23012.267578,22362.792969,21145.287109,19691.535156,18096.773438,16523.824219,15104.593750,13945.646484,13169.653320,12876.392578,13087.372070,13656.861328,14343.042969,14913.780273,15353.882812
22987.087891,22724.167969,22599.167969,22432.789062,22096.339844,21333.945312,20077.144531,18433.490234,16735.474609,15090.497070,13652.632812,12549.132812,11821.763672,11527.302734,11666.161133,12168.068359,12845.646484,13504.410156,14010.756836,14451.838867
22064.853516,22069.847656,21962.917969,21524.980469,20639.212891,19249.041016,17479.269531,15592.019531,13863.686523,12396.569336,11302.039062,10679.788086,10493.829102,10728.795898,11287.894531,12028.943359,12757.278320,13355.297852,13795.153320,14238.233398
25776.773438,26389.253906,26229.060547,25361.371094,23823.572266,22022.908203,20168.800781,18454.152344,16741.402344,15229.108398,13908.933594,12867.299805,12100.939453,11614.223633,11299.861328,11138.976562,11168.455078,11454.071289,12008.449219,12690.879883
23736.998047,23103.443359,22122.351562,20744.787109,19002.962891,17034.166016,15006.090820,13137.705078,11574.124023,10396.881836,9627.362305,9317.859375,9380.103516,9778.926758,10400.085938,11140.083008,11877.156250,12564.159180,13179.221680,13808.713867
21874.955078,20467.146484,19021.091797,17407.990234,15655.333984,13723.283203,11757.963867,9991.580078,8741.304688,7993.087891,7778.737793,8114.208496,8849.386719,9913.877930,11188.154297,12511.118164,13663.662109,14537.311523,15105.473633,15616.350586
21786.951172,20375.062500,18944.013672,17408.449219,15823.652344,14176.659180,12601.974609,11284.792969,10476.044922,10131.479492,10251.586914,10823.171875,11694.229492,12788.661133,14000.107422,15191.714844,16186.976562,16911.988281,17359.162109,17753.451172
17272.617188,14995.132812,12958.741211,10981.732422,9134.944336,7297.731934,5667.966309,4503.857422,4216.306641,4629.482422,5722.443359,7412.383301,9430.521484,11620.034180,13825.157227,15812.820312,17299.023438,18184.423828,18512.041016,18732.164062
13740.392578,10877.217773,8651.320312,6815.151855,5421.736816,4132.501953,3068.818115,2439.794189,2792.149170,3844.143311,5585.967773,7893.157227,10467.769531,13135.039062,15768.930664,18111.162109,19813.187500,20720.587891,20867.835938,20832.238281
9672.538086,6709.142578,4387.088867,2480.131836,1072.729736,-128.748535,-971.655762,-1251.996338,-468.135376,1054.057251,3266.665527,6006.039062,8942.644531,11873.909180,14661.753906,17044.257812,18693.986328,19495.630859,19523.052734,19374.935547
7420.483887,4929.612305,2842.942871,1087.030273,-178.805664,-1029.857422,-1293.652832,-850.372314,538.524414,2555.153809,5070.950684,7885.212891,10692.697266,13294.642578,15568.051758,17332.597656,18414.728516,18821.980469,18677.990234,18424.851562
6263.950684,4485.709961,2613.639160,854.939453,-486.351562,-1074.712891,-689.836060,661.092529,2769.202881,5356.655273,8158.384277,10924.589844,13388.637695,15363.643555,16742.478516,17484.167969,17674.251953,17525.015625,17228.912109,16940.763672
4894.592773,3532.248779,1831.158691,177.991211,-1044.923096,-1308.628418,-420.939697,1492.200317,3966.441895,6760.541992,9544.544922,12054.320312,14075.978516,15455.481445,16124.197266,16148.015625,15771.994141,15307.704102,14954.758789,14664.004883
4214.010254,3251.487305,2006.749634,949.860840,450.993286,982.523254,2584.441162,4974.456055,7594.837891,10248.419922,12623.526367,14485.853516,15728.601562,16274.556641,16146.862305,15514.964844,14711.062500,14040.572266,13638.861328,13293.349609
2938.102295,1983.070068,1252.478271,1087.588013,1714.790527,3183.442383,5289.263672,7644.798828,9935.526367,11985.854492,13622.487305,14689.514648,15193.648438,15149.354492,14690.974609,14010.381836,13343.228516,12819.484375,12437.504883,12008.307617
1750.514038,720.746460,442.277222,1069.981079,2672.698730,4873.498047,7282.165039,9473.998047,11429.974609,12973.136719,14069.328125,14629.610352,14734.079102,14456.462891,14006.727539,13550.722656,13183.887695,12857.875977,12465.222656,11922.867188
1535.954834,962.547119,1323.582153,2597.927734,4714.317383,7113.935547,9385.576172,11182.351562,12654.389648,13660.163086,14262.235352,14430.481445,14281.693359,13906.056641,13513.574219,13213.916016,13002.720703,12744.743164,12313.597656,11716.923828
2194.491455,2422.534424,3544.723877,5372.673828,7707.848145,9970.541016,11836.015625,13108.317383,14021.182617,14490.852539,14647.282227,14512.261719,14214.936523,13833.506836,13529.102539,13336.480469,13179.759766,12898.225586,12404.416992,11786.033203
2533.800049,3454.452148,5215.202148,7477.422363,9932.964844,11996.608398,13434.089844,14195.302734,14588.799805,14581.474609,14360.105469,13990.788086,13606.094727,13268.237305,13087.339844,13025.550781,12940.337891,12651.620117,12111.700195,11486.405273
3543.272949,5268.700684,7580.617188,10040.928711,12278.822266,13865.415039,14741.668945,15035.856445,15026.263672,14731.577148,14346.744141,13958.069336,13670.951172,13503.844727,13479.669922,13487.289062,13363.191406,12976.438477,12369.125000,11759.780273
6562.787598,9154.279297,11749.258789,13918.958984,15324.380859,15958.792969,16060.411133,15967.226562,15747.958984,15474.088867,15263.531250,15181.611328,15258.513672,15429.620117,15579.916992,15536.363281,15197.567383,14592.318359,13921.458984,13397.052734
9543.170898,12282.625977,14555.242188,16062.532227,16576.843750,16442.480469,16063.466797,15839.124023,15619.791016,15502.794922,15509.067383,15668.255859,15955.070312,16260.450195,16397.810547,16203.550781,15673.678711,14969.879883,14372.806641,14011.472656
14597.685547,16939.589844,18335.337891,18793.035156,18283.472656,17467.880859,16745.214844,16391.570312,15984.061523,15682.931641,15405.322266,15167.702148,14957.109375,14700.277344,14229.115234,13504.566406,12690.980469,12050.534180,11820.133789,11866.561523
16088.650391,17401.875000,17825.765625,17561.421875,16711.816406,15899.367188,15367.166016,15200.490234,14939.131836,14720.875977,14423.794922,14045.953125,13593.291992,13043.082031,12305.998047,11443.014648,10677.252930,10247.274414,10282.477539,10524.555664
18762.257812,19415.548828,19146.101562,18359.416016,17273.164062,16509.662109,16152.433594,16092.928711,15787.762695,15396.578125,14769.100586,13909.137695,12875.958984,11717.725586,10431.041992,9196.872070,8324.489258,8038.813965,8355.999023,8834.208008
19801.634766,19692.097656,19034.050781,18200.390625,17382.435547,16902.195312,16660.000000,16447.712891,15926.658203,15234.959961,14291.470703,13130.122070,11846.619141,10542.488281,9290.403320,8287.934570,7761.037598,7798.154785,8292.071289,8836.676758
20581.166016,20008.218750,19205.130859,18447.541016,17865.509766,17522.273438,17214.130859,16718.158203,15910.043945,14910.830078,13713.324219,12382.304688,11027.938477,9777.061523,8737.392578,8078.902832,7920.785156,8231.513672,8827.796875,9393.664062
19110.939453,18039.642578,17211.355469,16669.251953,16415.656250,16150.582031,15609.481445,14647.110352,13492.734375,12218.794922,10928.133789,9716.787109,8673.019531,7916.012207,7554.846680,7655.120605,8135.840332,8802.838867,9422.924805,9913.870117
19037.843750,18416.664062,17898.843750,17430.736328,16967.000000,16300.082031,15307.716797,13994.581055,12602.793945,11221.707031,9959.646484,8917.611328,8143.149902,7708.784180,7648.975098,7955.044434,8506.921875,9139.126953,9693.190430,10169.779297
17841.361328,17337.949219,16873.171875,16302.409180,15553.656250,14477.507812,13081.895508,11506.625000,10036.552734,8744.117188,7733.236328,7091.313477,6803.670410,6886.353516,7301.747070,7961.270020,8691.275391,9345.519531,9835.755859,10277.127930
18389.593750,18234.392578,17843.871094,17102.566406,15972.104492,14517.262695,12881.483398,11282.581055,9879.763672,8757.181641,7966.955078,7573.487793,7522.790039,7789.056152,8274.424805,8871.909180,9454.597656,9965.445312,10396.117188,10847.774414
17914.791016,17441.146484,16721.039062,15667.697266,14289.644531,12695.161133,11061.285156,9608.763672,8477.958984,7711.112305,7322.950684,7341.779297,7670.446777,8254.659180,8978.912109,9726.527344,10376.059570,10896.458008,11304.185547,11729.713867
19283.898438,18816.283203,17897.218750,16626.904297,15119.519531,13654.473633,12379.427734,11396.624023,10633.085938,10142.952148,9868.073242,9809.688477,9895.568359,10093.737305,10321.684570,10557.848633,10816.386719,11150.408203,11572.634766,12043.303711
18870.162109,17885.568359,16635.423828,15226.757812,13794.776367,12514.420898,11473.458984,10720.757812,10244.701172,10045.989258,10063.261719,10274.773438,10593.368164,10986.256836,11395.946289,11804.805664,12203.995117,12615.163086,13025.713867,13435.325195
18657.363281,17489.236328,16168.285156,14818.376953,13587.737305,12600.860352,11902.667969,11490.616211,11354.138672,11458.064453,11731.141602,12131.424805,12572.035156,13021.786133,13446.271484,13843.417969,14213.291016,14574.667969,14908.993164,15220.588867
18247.925781,17059.326172,15813.111328,14632.423828,13662.935547,12989.476562,12630.154297,12549.274414,12731.984375,13114.267578,13619.226562,14188.609375,14738.342773,15235.791016,15662.606445,16025.177734,16331.805664,16604.013672,16829.234375,17021.103516
19535.085938,18842.121094,17892.833984,16941.701172,16184.192383,15868.358398,16000.216797,16456.800781,17004.794922,17609.574219,18142.361328,18532.068359,18740.123047,18756.707031,18591.337891,18333.257812,18124.183594,18075.001953,18193.455078,18332.259766
19724.142578,19037.740234,18266.173828,17650.068359,17351.910156,17491.287109,17977.906250,18622.496094,19236.546875,19784.521484,20170.492188,20339.609375,20297.015625,20066.861328,19707.210938,19333.367188,19079.958984,19013.941406,19099.099609,19171.554688
18773.166016,17927.777344,17345.400391,17144.175781,17395.888672,17953.708984,18625.507812,19208.554688,19709.025391,20071.853516,20279.783203,20307.355469,20187.408203,19968.068359,19745.888672,19608.386719,19593.847656,19661.238281,19719.261719,19696.718750
17984.728516,17338.779297,17096.107422,17271.830078,17860.689453,18599.935547,19283.429688,19747.425781,20098.796875,20286.558594,20343.714844,20268.593750,20107.900391,19913.349609,19782.470703,19768.181641,19849.900391,19938.572266,19937.775391,19842.173828
17108.859375,16789.005859,16917.500000,17411.693359,18195.613281,18956.185547,19515.755859,19779.191406,19921.107422,19906.052734,19806.285156,19642.837891,19466.980469,19323.794922,19292.148438,19383.332031,19528.587891,19613.968750,19558.525391,19416.365234
14711.883789,14444.972656,14750.170898,15412.933594,16280.998047,16933.035156,17218.906250,17132.445312,16990.708984,16755.257812,16549.470703,16415.466797,16388.394531,16497.455078,16795.511719,17226.623047,17629.650391,17835.500000,17769.154297,17600.134766
15655.364258,16448.177734,17314.388672,18063.535156,18553.830078,18723.826172,18642.828125,18444.376953,18217.210938,17986.507812,17815.453125,17738.138672,17764.126953,17873.238281,18025.390625,18142.798828,18153.421875,18034.951172,17842.927734,17686.849609
20044.105469,21505.013672,22317.128906,22541.996094,22185.357422,21693.291016,21283.488281,21083.599609,20778.550781,20489.626953,20156.298828,19795.894531,19423.248047,19013.843750,18482.328125,17840.630859,17228.568359,16819.253906,16738.898438,16836.304688
22815.269531,23711.453125,23825.673828,23427.710938,22650.796875,22021.037109,21656.285156,21529.541016,21204.392578,20823.859375,20278.871094,19581.398438,18777.308594,17891.908203,16897.496094,15911.586914,15170.494141,14866.391602,15046.275391,15383.392578
25304.291016,25667.892578,25269.007812,24506.591797,23584.562500,22989.646484,22710.740234,22583.179688,22146.480469,21560.128906,20708.259766,19614.279297,18365.369141,17042.300781,15683.319336,14486.530273,13731.680664,13581.086914,13987.759766,14507.057617
25584.554688,25195.207031,24523.705078,23843.814453,23283.468750,22952.701172,22679.960938,22260.558594,21534.123047,20622.871094,19508.902344,18250.681641,16953.523438,15733.837891,14686.602539,13977.427734,13740.034180,13967.938477,14503.943359,15030.155273
26343.562500,25759.275391,25055.896484,24419.611328,23928.382812,23553.720703,23098.085938,22389.496094,21409.337891,20272.728516,19009.587891,17698.759766,16441.603516,15357.003906,14540.799805,14119.759766,14147.678711,14549.167969,15138.721680,15680.195312
