# t, t+1, t+2, t+3, t+4, t+5, t+6, t+7, t+8, t+9, t+10, t+11, t+12, t+13, t+14, t+15, t+16, t+17, t+18, t+19
74.629662,74.829506,75.017380,75.183235,75.317413,75.394318,75.393524,75.368149,75.266792,75.161812,75.030388,74.857529,74.634911,74.468163,74.321098,74.160164,74.098618,73.989990,73.966957,74.062744
75.573509,75.810966,76.004265,76.111649,76.142838,76.128952,76.065460,75.902252,75.754616,75.515953,75.255363,75.033531,74.878838,74.662186,74.493195,74.428009,74.333275,74.419548,74.511681,74.584251
76.044930,76.235344,76.371567,76.433563,76.412178,76.332069,76.203125,75.976997,75.732040,75.471054,75.202087,74.973038,74.775864,74.610062,74.495537,74.456001,74.513222,74.633369,74.744804,74.974388
76.111862,76.238510,76.302979,76.294533,76.214081,76.074730,75.880760,75.638176,75.380844,75.137939,74.909401,74.718086,74.557472,74.461731,74.425880,74.443367,74.560623,74.703148,74.876060,75.142166
75.535362,75.559441,75.519165,75.430122,75.302673,75.106667,74.828026,74.609749,74.343254,74.172585,74.049545,73.924355,73.779945,73.803543,73.892754,73.953545,74.171883,74.265564,74.495644,74.833992
75.581627,75.568565,75.488312,75.321434,75.126671,74.907379,74.639061,74.443039,74.318474,74.171478,74.082588,74.039467,74.097458,74.147087,74.270668,74.446716,74.512245,74.707199,75.025948,75.133713
75.264420,75.156120,75.002594,74.818008,74.626343,74.415962,74.184471,74.031448,73.894577,73.832329,73.829605,73.852806,73.901688,74.043343,74.229088,74.400940,74.615585,74.770233,74.996613,75.201569
75.412628,75.288124,75.126625,74.917946,74.704430,74.510384,74.340782,74.215591,74.185814,74.145081,74.156876,74.236458,74.420540,74.562218,74.739700,74.970444,75.080223,75.307060,75.534912,75.572105
75.029137,74.832794,74.621101,74.420723,74.240097,74.071564,73.930649,73.862785,73.811012,73.857124,73.956757,74.081627,74.211525,74.429153,74.656258,74.846642,75.093468,75.228569,75.361252,75.510826
74.775116,74.569763,74.365166,74.174782,74.018242,73.899406,73.831841,73.831673,73.885033,73.984062,74.127205,74.303284,74.515373,74.733238,74.946846,75.145790,75.296532,75.423050,75.521713,75.529617
75.065964,74.890686,74.725502,74.566109,74.427025,74.348396,74.362053,74.368759,74.469292,74.554802,74.663177,74.840111,75.098091,75.268944,75.422440,75.621262,75.703773,75.879929,75.927444,75.845619
74.827400,74.632729,74.462402,74.338028,74.254066,74.212959,74.240730,74.302742,74.384468,74.529373,74.696442,74.881165,75.059853,75.260056,75.429291,75.563095,75.713120,75.775116,75.756828,75.754494
74.627312,74.454910,74.319107,74.234924,74.197647,74.210854,74.297371,74.409538,74.545212,74.717560,74.899467,75.092232,75.279976,75.454407,75.587700,75.689560,75.772034,75.795654,75.732071,75.655998
74.383858,74.232010,74.127342,74.085724,74.101639,74.165054,74.289345,74.453537,74.622612,74.826942,75.032715,75.225723,75.390701,75.547379,75.655663,75.711098,75.749741,75.704712,75.601028,75.489319
74.421890,74.338364,74.304245,74.316734,74.369644,74.476257,74.655602,74.817635,75.008026,75.175011,75.323044,75.477844,75.637688,75.717125,75.745682,75.770233,75.722542,75.694481,75.559227,75.379852
74.487122,74.448654,74.460983,74.522476,74.622070,74.761093,74.951134,75.125465,75.300552,75.457817,75.588097,75.705063,75.801895,75.841187,75.830437,75.799934,75.730804,75.649063,75.489792,75.326355
74.389511,74.384850,74.432083,74.532188,74.673058,74.839043,75.030296,75.223129,75.389191,75.547043,75.674141,75.763329,75.805367,75.817863,75.782532,75.704071,75.614906,75.473328,75.300682,75.149803
74.009232,74.000877,74.048065,74.164078,74.343834,74.530418,74.698181,74.943298,75.118324,75.322784,75.505424,75.599655,75.595055,75.627052,75.614670,75.494301,75.399811,75.151642,74.983551,74.848198
74.135323,74.233101,74.370445,74.522499,74.687050,74.871300,75.071953,75.223068,75.378273,75.451035,75.477524,75.488808,75.502640,75.409065,75.282211,75.175110,74.980309,74.872726,74.721115,74.517517
74.034859,74.133728,74.270050,74.435654,74.629311,74.816002,74.970169,75.144623,75.267502,75.363411,75.423950,75.419571,75.356735,75.279671,75.176865,75.025261,74.863174,74.659111,74.520332,74.386383
73.956894,74.078453,74.233971,74.411461,74.608444,74.795456,74.948738,75.106285,75.214439,75.286018,75.318550,75.291985,75.213837,75.113144,74.989738,74.830193,74.659409,74.466232,74.329391,74.201530
74.033997,74.190605,74.372955,74.561470,74.753128,74.930832,75.074921,75.194382,75.274139,75.298286,75.278969,75.215492,75.119095,74.981224,74.827736,74.665283,74.483261,74.322807,74.199722,74.083580
74.150764,74.327583,74.521423,74.712082,74.895088,75.054893,75.172417,75.257011,75.297234,75.285103,75.230652,75.135773,75.009377,74.853378,74.689896,74.523819,74.357193,74.212097,74.108780,74.032303
74.037369,74.201530,74.377014,74.551300,74.723930,74.861916,74.936317,75.015038,75.031815,75.023163,74.983131,74.886009,74.738159,74.603394,74.468979,74.304642,74.167702,74.000710,73.927689,73.892975
74.393730,74.593193,74.787445,74.946648,75.073402,75.170708,75.224304,75.220146,75.198311,75.104088,74.974823,74.835861,74.706375,74.527176,74.360809,74.234489,74.085426,74.027794,73.997986,73.964882
74.404060,74.576485,74.737701,74.872238,74.979088,75.042824,75.045189,75.023666,74.955719,74.864166,74.750389,74.610382,74.448242,74.304565,74.179588,74.058495,73.981880,73.908417,73.902969,73.952393
74.005699,74.115219,74.211418,74.295486,74.377586,74.407372,74.347595,74.350746,74.283478,74.244179,74.206436,74.108894,73.954018,73.887360,73.845940,73.748001,73.722702,73.600655,73.641724,73.728935
74.128624,74.248512,74.344566,74.389565,74.413712,74.411613,74.356071,74.312363,74.283997,74.195023,74.105988,74.015938,73.965866,73.874779,73.817909,73.795120,73.692726,73.697395,73.794083,73.775719
74.321739,74.413635,74.484749,74.518387,74.526123,74.510162,74.461777,74.398201,74.336319,74.246826,74.155693,74.073311,74.014885,73.946609,73.903336,73.889610,73.864754,73.895424,73.962044,74.007042
74.186272,74.235535,74.266357,74.274956,74.270065,74.238747,74.170219,74.118835,74.049904,73.992508,73.943268,73.887962,73.829811,73.808784,73.810234,73.807053,73.835228,73.844986,73.914413,73.998093
74.473244,74.521698,74.547363,74.531860,74.491852,74.442284,74.382057,74.303635,74.255554,74.172928,74.096626,74.050262,74.054604,74.024734,74.019600,74.061592,74.057457,74.144432,74.236801,74.266197
74.680984,74.702614,74.704018,74.677017,74.625473,74.564499,74.503746,74.416451,74.344315,74.269302,74.201866,74.165588,74.161469,74.156647,74.170151,74.217995,74.276154,74.371399,74.444466,74.525314
74.890984,74.894577,74.878113,74.834465,74.766869,74.694626,74.631691,74.539429,74.468964,74.398224,74.337463,74.314728,74.329514,74.340675,74.368645,74.434502,74.508438,74.622215,74.698799,74.781670
75.019585,75.000259,74.962692,74.904411,74.826645,74.746628,74.680618,74.592117,74.522621,74.466202,74.423203,74.417267,74.442703,74.476646,74.524643,74.601791,74.699745,74.815514,74.890366,74.984177
75.478386,75.457634,75.415955,75.342682,75.242226,75.149727,75.088936,74.981018,74.920158,74.846649,74.785149,74.783768,74.845360,74.874413,74.918388,75.023338,75.107864,75.273514,75.360199,75.427101
75.667534,75.621780,75.557632,75.475739,75.371040,75.270760,75.202927,75.096123,75.015106,74.956680,74.913612,74.922188,74.967979,75.023689,75.089821,75.193245,75.332275,75.485786,75.558624,75.674515
75.687698,75.618141,75.533546,75.439339,75.332581,75.231789,75.161125,75.073967,75.007599,74.976456,74.965515,74.996857,75.055161,75.136940,75.226784,75.336472,75.484787,75.620682,75.694016,75.805862
75.439323,75.334396,75.221329,75.115997,75.017822,74.924088,74.849266,74.803650,74.759644,74.779747,74.827744,74.893196,74.956589,75.079872,75.206871,75.313225,75.477440,75.562637,75.630318,75.742714
74.838966,74.672272,74.508652,74.385765,74.308640,74.227051,74.132286,74.165352,74.154541,74.270103,74.430153,74.552261,74.608398,74.808655,75.007431,75.098732,75.295670,75.269272,75.333168,75.460030
74.428207,74.279205,74.143417,74.024628,73.956337,73.921410,73.906990,73.993469,74.123444,74.263023,74.434616,74.602654,74.793526,74.961510,75.122078,75.249336,75.268341,75.285149,75.349525,75.248062
73.910873,73.723885,73.574196,73.488167,73.483025,73.507843,73.544418,73.724625,73.889786,74.125893,74.390320,74.602509,74.760376,74.971840,75.153061,75.224434,75.277824,75.174446,75.152016,75.065987
73.597885,73.472069,73.395714,73.366196,73.401459,73.494682,73.642914,73.845795,74.090492,74.308510,74.524857,74.729576,74.944534,75.074715,75.160591,75.217888,75.137344,75.079681,74.995346,74.757782
73.417595,73.321609,73.289207,73.324341,73.430969,73.587814,73.789406,74.042999,74.299095,74.545502,74.775734,74.966385,75.123375,75.225441,75.270096,75.255775,75.158325,75.017853,74.859619,74.623383
73.613411,73.618675,73.683556,73.792236,73.935204,74.127518,74.381790,74.586937,74.811272,74.969131,75.082710,75.190613,75.299576,75.287926,75.218575,75.158798,75.002281,74.910156,74.709846,74.459831
73.438072,73.461113,73.543114,73.683899,73.878471,74.090958,74.303154,74.549721,74.752052,74.939705,75.092316,75.176773,75.193176,75.184875,75.127663,75.001831,74.850555,74.628990,74.438034,74.242432
73.492989,73.587418,73.734512,73.919846,74.130531,74.356735,74.592491,74.793007,74.963028,75.078903,75.142426,75.163940,75.145355,75.057770,74.924553,74.773361,74.586540,74.408531,74.201584,74.005997
73.780899,73.939865,74.138435,74.354973,74.574089,74.792862,75.005478,75.153427,75.265892,75.310272,75.296120,75.247368,75.166824,75.016510,74.833405,74.654839,74.456688,74.295952,74.107216,73.953323
73.932716,74.120827,74.336845,74.561661,74.780731,74.980209,75.146378,75.260567,75.319565,75.325729,75.277924,75.184875,75.046646,74.875351,74.684547,74.487526,74.307297,74.134842,73.977654,73.883942
74.359566,74.591270,74.831848,75.053528,75.241257,75.399170,75.520683,75.551514,75.540504,75.459793,75.324883,75.170616,74.999802,74.783691,74.564590,74.378960,74.213005,74.109146,73.997574,73.957275
74.383179,74.599731,74.813301,75.006721,75.169914,75.285126,75.333801,75.338936,75.278664,75.187988,75.059792,74.893471,74.687050,74.498192,74.320435,74.142693,74.029976,73.909843,73.851158,73.886551
74.421432,74.619789,74.804665,74.958183,75.080231,75.152649,75.152908,75.128181,75.051300,74.945236,74.814087,74.651772,74.464783,74.297363,74.152252,74.011711,73.917244,73.830063,73.825760,73.877441
74.640862,74.828911,74.992455,75.107986,75.181587,75.209908,75.176010,75.104568,75.007988,74.868256,74.710541,74.546051,74.389526,74.229668,74.101288,74.006081,73.926971,73.906868,73.948898,74.009720
74.987679,75.156601,75.291801,75.369972,75.396248,75.379532,75.312500,75.193275,75.063347,74.894600,74.714798,74.549316,74.410057,74.266632,74.160507,74.105614,74.071480,74.112846,74.187645,74.286400
75.393234,75.533615,75.632088,75.667923,75.645111,75.581749,75.479485,75.317520,75.156204,74.967239,74.775986,74.616982,74.497505,74.380714,74.306099,74.293869,74.312859,74.410446,74.517632,74.658028
75.249443,75.326241,75.358810,75.344292,75.286140,75.181274,75.027138,74.864372,74.679314,74.523041,74.383293,74.258316,74.141212,74.096115,74.095390,74.111755,74.215775,74.299538,74.435097,74.643883
75.809349,75.867813,75.872604,75.799675,75.674599,75.527359,75.360657,75.163422,75.020187,74.838776,74.680313,74.583839,74.577812,74.541100,74.557655,74.658730,74.710091,74.903389,75.104240,75.221626
76.098839,76.099152,76.050346,75.947334,75.794601,75.621498,75.449310,75.237953,75.055946,74.894218,74.760254,74.690575,74.679443,74.697990,74.758530,74.878708,75.045433,75.256256,75.428581,75.635521
75.943184,75.881920,75.776299,75.635582,75.464020,75.273605,75.082352,74.895561,74.722466,74.611267,74.540764,74.518089,74.527367,74.612129,74.734337,74.876526,75.097977,75.285721,75.462906,75.695595
75.817741,75.709106,75.564163,75.391716,75.207039,75.019356,74.841896,74.697655,74.587036,74.529831,74.520035,74.556564,74.635857,74.766586,74.928612,75.104042,75.304482,75.488029,75.670250,75.837090
75.430573,75.263420,75.074265,74.886681,74.712852,74.541374,74.381218,74.297729,74.225929,74.246277,74.320274,74.415230,74.515938,74.708382,74.918800,75.094620,75.326241,75.454155,75.605545,75.767136
75.537239,75.382050,75.211311,75.018105,74.835358,74.691101,74.599335,74.540070,74.576454,74.601357,74.668159,74.799881,75.024963,75.188919,75.365387,75.586594,75.681862,75.880669,76.033936,76.010971
75.143524,74.932770,74.726326,74.552803,74.416145,74.304306,74.233055,74.237801,74.253113,74.362740,74.515945,74.681122,74.835464,75.063339,75.281845,75.447823,75.659004,75.742661,75.809906,75.893463
74.837006,74.631927,74.447647,74.300407,74.201622,74.148766,74.155602,74.227715,74.338173,74.494247,74.681107,74.883293,75.097153,75.311333,75.501999,75.658836,75.773567,75.836052,75.858223,75.811974
74.351433,74.127281,73.943169,73.830513,73.793823,73.798401,73.845993,74.005539,74.157593,74.394951,74.660194,74.894737,75.080406,75.320587,75.521545,75.624748,75.737968,75.685974,75.645081,75.588768
74.178345,74.029930,73.929047,73.872734,73.872139,73.939453,74.088295,74.259247,74.489212,74.691780,74.892891,75.108200,75.352539,75.497559,75.595131,75.687790,75.646309,75.650551,75.566978,75.347389
73.801720,73.648056,73.555450,73.544472,73.619865,73.738579,73.889206,74.143860,74.378540,74.656166,74.935768,75.157112,75.314171,75.482468,75.596352,75.606827,75.585251,75.427032,75.298073,75.124413
73.501999,73.413277,73.396881,73.457191,73.590828,73.778549,74.019211,74.296852,74.570503,74.832481,75.069283,75.263657,75.415474,75.506798,75.531090,75.494774,75.384941,75.224915,75.025024,74.771378
73.432808,73.419991,73.481491,73.611427,73.802254,74.039589,74.320000,74.604172,74.877129,75.107857,75.295197,75.436607,75.536087,75.550026,75.496460,75.399689,75.222755,75.032654,74.796585,74.516495
73.630104,73.711555,73.859322,74.056107,74.285576,74.546829,74.840729,75.082352,75.305466,75.458092,75.549286,75.603935,75.624786,75.542404,75.399605,75.246933,75.030899,74.847328,74.593971,74.336967
73.717209,73.851501,74.043442,74.278030,74.539474,74.807365,75.067879,75.295685,75.471703,75.591331,75.649284,75.645744,75.581299,75.457214,75.285179,75.081497,74.857552,74.622673,74.384430,74.178383
74.472572,74.718491,74.991478,75.256477,75.487244,75.707130,75.923683,75.998909,76.044907,75.990074,75.859840,75.722580,75.578400,75.334999,75.067612,74.857483,74.641342,74.532715,74.339050,74.222771
74.965889,75.238884,75.517731,75.774826,75.984512,76.153168,76.278542,76.286751,76.235138,76.118576,75.939186,75.739578,75.511681,75.254425,74.995712,74.774567,74.616692,74.506279,74.375916,74.377800
75.322815,75.598000,75.859406,76.081009,76.243393,76.350151,76.395149,76.336975,76.218834,76.050102,75.832832,75.601410,75.349487,75.096962,74.862656,74.669014,74.557022,74.486679,74.428810,74.504288
75.759178,76.024109,76.255928,76.427368,76.527046,76.564316,76.533531,76.405045,76.231895,76.012489,75.759491,75.509918,75.262886,75.023911,74.821426,74.675850,74.607994,74.603333,74.622459,74.753967
75.448792,75.641548,75.790619,75.889053,75.935432,75.904472,75.774124,75.634720,75.423904,75.234085,75.041595,74.824249,74.574219,74.423569,74.322937,74.218414,74.244240,74.217133,74.311150,74.530243
75.297722,75.428879,75.510994,75.532661,75.517418,75.439690,75.267464,75.132767,74.968353,74.808243,74.665810,74.508583,74.355354,74.268044,74.239159,74.212814,74.225929,74.239357,74.406578,74.567665
75.097351,75.163780,75.184334,75.151054,75.094673,74.990959,74.809837,74.689178,74.559036,74.439316,74.349014,74.251335,74.169823,74.145103,74.174980,74.203125,74.239525,74.279427,74.466545,74.602303
75.680229,75.737915,75.742538,75.662247,75.537910,75.397484,75.232658,75.058517,74.958603,74.793503,74.654358,74.575294,74.605713,74.571098,74.593040,74.705757,74.702049,74.888023,75.110168,75.162270
76.048813,76.046669,76.000488,75.903275,75.761169,75.604019,75.452065,75.261963,75.105988,74.961380,74.841850,74.785141,74.789360,74.808777,74.865822,74.983131,75.128197,75.328781,75.487801,75.662750
76.429039,76.391647,76.311691,76.182877,76.012329,75.837799,75.686211,75.493927,75.351974,75.221222,75.119957,75.094139,75.142349,75.192902,75.277626,75.430313,75.594383,75.827446,75.992943,76.157036
75.863297,75.747559,75.593575,75.429817,75.253502,75.053566,74.845421,74.684708,74.503952,74.442749,74.432930,74.445892,74.445663,74.591263,74.767937,74.912056,75.205284,75.350037,75.516098,75.803032
75.797913,75.665710,75.500587,75.301567,75.103477,74.918594,74.750931,74.640030,74.599274,74.575783,74.605011,74.686104,74.842369,74.994987,75.179169,75.389954,75.528313,75.720680,75.927872,75.998016
76.060089,75.904747,75.731834,75.541306,75.350433,75.193207,75.097084,75.005936,74.994644,74.996452,75.037323,75.150459,75.343468,75.505051,75.676514,75.892792,76.047348,76.266800,76.402649,76.447762
75.793831,75.598755,75.401512,75.225212,75.068413,74.938599,74.864204,74.824509,74.810036,74.876198,74.981705,75.123749,75.277107,75.483276,75.682785,75.862236,76.086708,76.225868,76.299026,76.402473
75.565956,75.366081,75.177917,75.019501,74.894905,74.810600,74.790092,74.811615,74.869537,74.984177,75.131187,75.307716,75.499985,75.707649,75.897346,76.065727,76.227280,76.331749,76.369789,76.384422
75.283012,75.081039,74.905968,74.778374,74.699600,74.666077,74.696747,74.780975,74.888596,75.053894,75.243729,75.443932,75.638786,75.848167,76.026375,76.162048,76.289543,76.333870,76.320457,76.287682
75.635002,75.506737,75.403572,75.314957,75.247505,75.244080,75.337158,75.395020,75.537766,75.640633,75.745094,75.908798,76.143768,76.262718,76.350334,76.487831,76.500168,76.623573,76.596199,76.453300
75.087715,74.920677,74.784645,74.709206,74.694466,74.702156,74.730423,74.857391,74.956970,75.143356,75.352272,75.524155,75.636620,75.824364,75.982666,76.045349,76.154533,76.088692,76.053589,76.045776
74.775131,74.642342,74.553429,74.517998,74.541046,74.608803,74.724335,74.893463,75.075111,75.273323,75.474144,75.657745,75.823380,75.964203,76.063324,76.113838,76.110825,76.054749,75.972099,75.830521
75.106415,75.061615,75.055847,75.072884,75.113098,75.206680,75.374313,75.495941,75.671249,75.785713,75.877777,75.997971,76.159218,76.196953,76.194099,76.227463,76.143745,76.162170,76.056633,75.860947
75.205978,75.185043,75.204910,75.262688,75.348831,75.465233,75.622002,75.760689,75.898499,76.019928,76.117645,76.205643,76.277954,76.302635,76.287285,76.258629,76.201874,76.137337,76.007301,75.879524
74.711411,74.664680,74.662918,74.726753,74.852463,74.981522,75.091248,75.294235,75.428146,75.618736,75.802689,75.905525,75.910805,75.984230,76.021889,75.945290,75.920197,75.712883,75.592834,75.520035
74.614365,74.641701,74.708572,74.801178,74.924095,75.071083,75.234322,75.396484,75.562347,75.678070,75.765770,75.830086,75.887070,75.868507,75.817291,75.756516,75.613503,75.507767,75.389252,75.202263
74.519485,74.561600,74.645927,74.766907,74.925285,75.093246,75.252678,75.437393,75.590469,75.719933,75.820854,75.869453,75.872673,75.847313,75.789276,75.685539,75.548233,75.377312,75.242439,75.085892
75.180214,75.325394,75.489395,75.639221,75.767418,75.904144,76.058701,76.110619,76.178711,76.150604,76.074371,76.014977,75.987541,75.843674,75.682983,75.587830,75.423225,75.398933,75.289658,75.159363
75.478119,75.630524,75.791962,75.944969,76.074928,76.186195,76.279648,76.303604,76.295128,76.246796,76.159897,76.062393,75.949539,75.811340,75.667030,75.543846,75.450615,75.385704,75.298210,75.283363
75.537697,75.683510,75.829826,75.963753,76.075500,76.158104,76.204880,76.209183,76.171432,76.112198,76.024765,75.918144,75.787636,75.663078,75.542442,75.427711,75.361038,75.292816,75.243446,75.269424
75.503326,75.630707,75.752281,75.858162,75.946465,76.001282,76.008522,76.002838,75.955086,75.897232,75.822456,75.723122,75.599037,75.498329,75.409538,75.315010,75.265594,75.199806,75.189232,75.232544
75.822044,75.958115,76.077232,76.156998,76.202850,76.222946,76.210991,76.154778,76.095482,75.990555,75.870239,75.758934,75.670837,75.555359,75.460915,75.408470,75.346298,75.360649,75.391663,75.419144
75.293602,75.353531,75.394836,75.427086,75.457336,75.438217,75.341316,75.312820,75.217102,75.177193,75.150925,75.076141,74.944931,74.927208,74.936508,74.885010,74.934135,74.856842,74.925125,75.065079
74.949646,74.966698,74.969185,74.957802,74.961906,74.937210,74.846115,74.855133,74.839806,74.845627,74.874268,74.861870,74.829437,74.852531,74.902199,74.902817,74.895851,74.835007,74.935982,74.970993
74.881454,74.896881,74.902130,74.880890,74.866379,74.849449,74.807823,74.813431,74.848747,74.847260,74.858795,74.869728,74.917778,74.927299,74.955833,74.994827,74.935371,74.948349,75.037346,74.981712
75.397621,75.427200,75.447174,75.435661,75.406487,75.386513,75.383217,75.342186,75.348877,75.302467,75.254219,75.245819,75.299850,75.279961,75.269958,75.319626,75.289124,75.381638,75.431427,75.396622
76.096573,76.131348,76.152672,76.144089,76.101212,76.063225,76.055679,75.968346,75.916580,75.832947,75.742874,75.707825,75.727730,75.698036,75.676048,75.723877,75.758720,75.889267,75.921379,75.963158
76.495430,76.520073,76.526817,76.507301,76.450378,76.390366,76.356079,76.245422,76.153641,76.058578,75.961884,75.917229,75.911201,75.894379,75.887909,75.937943,76.025612,76.160942,76.200981,76.304619
76.768295,76.775986,76.761986,76.721733,76.646393,76.565308,76.505211,76.384567,76.280327,76.186104,76.097656,76.059021,76.055573,76.058594,76.075920,76.140892,76.253036,76.393898,76.455353,76.581421
76.902634,76.885193,76.844894,76.781555,76.690041,76.592659,76.512650,76.394684,76.291580,76.211876,76.145950,76.124847,76.134117,76.165184,76.212410,76.294144,76.425735,76.564621,76.643791,76.779335
76.754066,76.697578,76.621399,76.534966,76.436913,76.331673,76.234291,76.142357,76.052025,76.012802,75.997742,76.008942,76.029076,76.105026,76.195923,76.287315,76.443840,76.550926,76.639359,76.784081
76.464363,76.367889,76.259247,76.153381,76.057083,75.958969,75.863800,75.818832,75.772789,75.789642,75.838676,75.896126,75.949852,76.069756,76.200188,76.302460,76.452362,76.521942,76.612099,76.722900
76.684578,76.606094,76.515656,76.401749,76.286980,76.197601,76.145691,76.096313,76.117737,76.115295,76.135712,76.208427,76.356125,76.443855,76.541595,76.686401,76.735016,76.884018,76.987289,76.966011
76.887215,76.791862,76.694923,76.597954,76.501663,76.430443,76.410362,76.373367,76.376892,76.395027,76.428947,76.508774,76.627670,76.728859,76.825081,76.946724,77.055290,77.184494,77.226868,77.257118
77.044243,76.951714,76.862541,76.778458,76.696083,76.641487,76.643547,76.619766,76.633781,76.660957,76.698959,76.782036,76.900047,76.996223,77.081879,77.192741,77.294876,77.414894,77.434128,77.453865
76.943962,76.840981,76.747536,76.674538,76.615242,76.577705,76.584167,76.592064,76.611519,76.670837,76.742439,76.835533,76.931053,77.042862,77.139641,77.226967,77.342323,77.409424,77.408867,77.443497
76.552338,76.423988,76.314095,76.246033,76.216408,76.201164,76.205452,76.272781,76.318901,76.439789,76.579971,76.701775,76.781906,76.929230,77.057343,77.119461,77.238388,77.218788,77.205750,77.239609
76.247421,76.129570,76.039864,75.989372,75.985229,76.010536,76.065361,76.179642,76.299461,76.448845,76.609352,76.754852,76.883080,77.014961,77.120850,77.179420,77.211670,77.179306,77.146599,77.072914
76.086647,75.995552,75.941750,75.927895,75.959351,76.028725,76.138725,76.282219,76.441032,76.598885,76.754051,76.898315,77.035439,77.134529,77.198761,77.233086,77.207802,77.162766,77.088623,76.953445
75.648567,75.543152,75.486488,75.498718,75.584045,75.691711,75.803177,76.019531,76.196251,76.422836,76.651604,76.813484,76.900475,77.027817,77.114594,77.094826,77.077950,76.907967,76.804337,76.688126
75.468552,75.435440,75.453629,75.515030,75.625038,75.775948,75.963402,76.167496,76.384247,76.560844,76.714111,76.843201,76.962448,77.000702,76.993698,76.963394,76.834572,76.725899,76.588959,76.364197
75.368729,75.368088,75.423782,75.532227,75.693024,75.881737,76.085564,76.317184,76.528458,76.713753,76.868683,76.973190,77.033752,77.045105,77.008652,76.921982,76.777580,76.601036,76.431274,76.220108
75.420166,75.485260,75.603577,75.761635,75.950996,76.162781,76.391380,76.596092,76.781448,76.913765,76.999771,77.048019,77.064026,77.004967,76.899574,76.775749,76.598030,76.434898,76.241547,76.033218
75.743172,75.878960,76.056084,76.252983,76.454865,76.664612,76.881104,77.030060,77.155121,77.210396,77.209381,77.182449,77.133049,77.002739,76.836586,76.680885,76.492378,76.352608,76.165497,76.000053
76.116913,76.301811,76.513298,76.728294,76.928566,77.117119,77.291733,77.383713,77.437515,77.426346,77.358238,77.265884,77.148247,76.973549,76.777420,76.600204,76.428993,76.302017,76.142647,76.047005
76.330376,76.533775,76.750092,76.959183,77.144867,77.301147,77.419312,77.468925,77.465614,77.414284,77.313782,77.182838,77.018158,76.832787,76.640694,76.459305,76.317238,76.193123,76.076515,76.046524
75.917763,76.069687,76.227356,76.391090,76.559105,76.675385,76.701706,76.772301,76.747986,76.742371,76.716446,76.609718,76.417000,76.305023,76.200569,76.026268,75.941414,75.739151,75.688553,75.726212
75.941727,76.107140,76.266495,76.397064,76.513901,76.596725,76.614532,76.636116,76.630775,76.574089,76.497192,76.387344,76.270645,76.135094,76.017715,75.904533,75.762215,75.666512,75.671005,75.636017
75.707664,75.832085,75.951630,76.057907,76.163689,76.229279,76.219002,76.252182,76.233810,76.208511,76.174316,76.087616,75.961884,75.874031,75.803627,75.696983,75.611229,75.486382,75.498276,75.511192
76.230934,76.394691,76.534912,76.615105,76.655144,76.672340,76.653641,76.586136,76.544380,76.414497,76.268661,76.143661,76.077202,75.933296,75.819710,75.778145,75.654404,75.692093,75.756523,75.731018
