# t, t+1, t+2, t+3, t+4, t+5, t+6, t+7, t+8, t+9, t+10, t+11, t+12, t+13, t+14, t+15, t+16, t+17, t+18, t+19
19.265436,19.070597,19.000885,18.576536,18.472382,18.277519,18.033783,17.967546,17.737307,17.446108,17.375792,17.197691,17.099642,16.648315,16.511408,16.481953,16.266954,16.044920,15.812449,15.668786
19.563690,19.319468,18.966608,18.846004,18.647842,18.554037,18.463657,18.233183,18.049067,17.927727,17.765087,17.640038,17.363108,17.337687,17.232639,16.981050,16.781145,16.597656,16.467129,16.351467
19.974596,19.803663,19.870777,19.455099,19.640657,19.231911,18.949493,18.817881,18.475300,18.231455,18.247326,17.956314,17.767881,17.191837,17.016119,16.993999,16.705055,16.442554,16.232412,16.090702
20.241903,20.063768,19.644159,19.832926,19.454641,19.425613,19.361471,19.034704,18.944921,18.894688,18.544319,18.417757,18.109100,18.373247,18.171282,17.756180,17.631220,17.512852,17.408201,17.203655
19.991859,19.931889,19.937433,19.726261,19.333799,19.197777,18.891575,18.827549,18.737932,18.412994,18.112009,17.924417,17.943602,17.636141,17.338976,17.240950,17.153063,17.009472,16.730968,16.434978
19.939938,19.746365,19.392284,19.230520,18.670303,18.756956,18.626427,18.519512,18.483465,18.244223,17.943329,17.904383,17.825645,17.824158,17.680670,17.479103,17.397697,17.269556,17.062675,16.876434
19.439859,19.198793,18.757128,18.554672,17.926466,18.116877,18.019970,17.939901,17.923773,17.670856,17.379206,17.397245,17.329708,17.361315,17.276419,17.078770,16.999828,16.873833,16.669226,16.517267
19.278952,19.011265,18.928679,18.257881,18.335140,18.034555,17.819481,17.791948,17.468302,17.174412,17.288866,17.116743,16.981510,16.357973,16.323973,16.406044,16.117964,15.833351,15.611313,15.575554
19.815487,19.522882,19.110407,18.999950,19.023842,18.793568,18.768097,18.444887,18.166534,18.150274,18.095810,17.933493,17.501173,17.507505,17.450785,17.161943,16.886940,16.663710,16.599075,16.556671
20.248470,20.095381,20.034731,19.906330,19.897320,19.648384,19.413136,19.200302,18.951857,18.767935,18.612873,18.357769,18.133932,17.858650,17.639324,17.449881,17.221230,17.021189,16.842293,16.641922
20.735468,20.621889,20.610235,20.467407,20.411034,20.126196,19.865536,19.673500,19.447315,19.242405,19.061569,18.796610,18.617064,18.316570,18.058594,17.893539,17.692953,17.501007,17.301134,17.071423
21.167500,21.054781,20.996681,20.856260,20.696638,20.460949,20.217030,20.040758,19.855652,19.643356,19.429712,19.199240,19.046654,18.800249,18.546688,18.377167,18.207401,18.030317,17.824879,17.591728
21.361717,21.227499,21.040812,20.943209,20.578913,20.500132,20.302176,20.144428,20.040512,19.821182,19.534679,19.384989,19.266552,19.164564,18.938961,18.730686,18.612179,18.468111,18.262352,18.029680
21.382347,21.230524,21.119940,20.817631,20.557573,20.399992,20.170700,20.080688,19.922977,19.651752,19.475737,19.314795,19.234558,18.929859,18.741447,18.651157,18.497229,18.313805,18.081987,17.890175
21.063404,20.834122,20.244490,20.326405,19.563690,19.843060,19.818684,19.625927,19.678530,19.525686,19.096853,19.137688,18.985703,19.336145,19.215807,18.843269,18.808596,18.732868,18.580917,18.392879
20.072969,19.877310,19.488783,19.265345,18.471260,18.733250,18.587414,18.577797,18.632137,18.303192,17.934925,17.976179,18.027428,18.028404,17.900181,17.739996,17.721619,17.623672,17.368227,17.160723
19.729036,19.448328,19.373690,18.567413,18.639921,18.316322,18.098961,18.124233,17.793879,17.466227,17.633770,17.480799,17.384382,16.673409,16.670288,16.825968,16.536411,16.235525,15.995440,15.988684
20.012089,19.688768,19.070156,19.072960,18.902756,18.794653,18.868170,18.503099,18.303400,18.348730,18.218416,18.139067,17.668289,17.935217,17.913246,17.529327,17.303362,17.115366,17.087883,17.064413
20.050909,19.891752,19.765358,19.610128,19.406715,19.286249,19.063519,18.907209,18.734203,18.505581,18.294868,18.109743,17.963757,17.741652,17.539583,17.362886,17.187208,17.012959,16.809752,16.601677
20.307648,20.148361,20.052618,19.816946,19.681717,19.477751,19.251505,19.105352,18.900665,18.672411,18.517815,18.316225,18.164303,17.869547,17.675972,17.544304,17.351379,17.156586,16.951775,16.765045
20.780312,20.612158,20.570280,20.263781,20.299828,19.968973,19.735611,19.573622,19.295874,19.087599,19.022943,18.775612,18.575922,18.179489,17.997925,17.903652,17.660484,17.430565,17.237852,17.083149
21.144320,20.972919,20.696035,20.699160,20.429150,20.328281,20.191916,19.945120,19.804197,19.674288,19.409929,19.250689,19.011204,19.028111,18.831026,18.539907,18.383833,18.231852,18.082945,17.886236
20.719679,20.589199,20.207794,20.312265,19.516552,19.762199,19.617079,19.473757,19.552637,19.315506,18.808376,18.786814,18.750772,18.966808,18.730881,18.401386,18.404797,18.348839,18.133364,17.840113
20.138014,20.028025,20.200409,19.471251,19.419254,18.987669,18.635454,18.699907,18.442106,18.040016,18.060320,17.825966,17.877155,17.083885,16.888689,17.077719,16.880775,16.622421,16.306271,16.141476
20.770775,20.480066,20.051882,19.819695,19.752180,19.516615,19.497522,19.234819,18.986263,18.933962,18.896740,18.772579,18.402561,18.369030,18.330738,18.109795,17.864626,17.639631,17.551115,17.524857
20.636780,20.441111,20.014385,20.089729,19.579012,19.674547,19.589680,19.358860,19.314795,19.177979,18.818081,18.751364,18.549084,18.745619,18.577078,18.229097,18.132900,18.022770,17.874725,17.672657
20.161308,20.016701,19.790962,19.611963,19.031368,19.120398,18.911528,18.852785,18.830288,18.522797,18.185909,18.117603,18.123089,18.011538,17.812046,17.652912,17.589891,17.470329,17.218328,16.975317
20.022411,19.805140,19.692070,19.156771,19.032328,18.813677,18.598297,18.562935,18.331930,18.035969,18.015940,17.868933,17.781370,17.304863,17.209581,17.229624,17.016380,16.780674,16.546755,16.444899
19.942575,19.659199,19.027596,19.078396,18.558098,18.696526,18.727520,18.458986,18.406668,18.343456,18.043831,18.046320,17.750309,18.086634,18.023766,17.638195,17.520082,17.397083,17.303940,17.196381
19.356205,19.172800,18.890995,18.693060,18.150702,18.252796,18.076672,18.005228,17.962128,17.676260,17.377878,17.325151,17.291147,17.197845,17.042202,16.875561,16.789055,16.657894,16.425529,16.220907
19.427134,19.202019,19.241131,18.553474,18.739542,18.317057,18.051643,18.018707,17.655626,17.355007,17.492502,17.255690,17.122820,16.394476,16.310806,16.424191,16.119547,15.820677,15.586516,15.525088
20.222799,19.960762,19.650970,19.518299,19.676451,19.311846,19.250238,18.910839,18.581144,18.573040,18.559927,18.333689,17.881601,17.791393,17.698685,17.437239,17.135153,16.891621,16.825075,16.772425
20.412907,20.293264,20.049471,20.210815,19.843115,19.804287,19.636137,19.366844,19.279167,19.143738,18.762024,18.588516,18.377449,18.481209,18.210691,17.852547,17.738810,17.625353,17.465479,17.192854
20.409082,20.373470,20.568954,20.197180,20.075546,19.706980,19.331244,19.284874,19.081919,18.736876,18.571066,18.285851,18.294241,17.718611,17.401291,17.414196,17.258144,17.058485,16.763540,16.483900
20.530649,20.331282,19.827299,19.892662,19.253016,19.393885,19.343954,19.128984,19.134701,18.999495,18.609732,18.591305,18.412657,18.688456,18.533880,18.182625,18.124832,18.030264,17.881031,17.686172
19.967714,19.815561,19.690039,19.289730,18.889887,18.802813,18.565971,18.552858,18.445807,18.113049,17.921782,17.812899,17.823648,17.485664,17.314041,17.282419,17.168303,16.995014,16.727854,16.535700
20.259531,19.995394,19.840557,19.297729,19.363873,19.049173,18.880379,18.779343,18.466333,18.244646,18.321054,18.145563,17.938110,17.464424,17.416676,17.415207,17.134361,16.863338,16.679155,16.640381
20.581215,20.324240,19.876888,19.878103,19.680788,19.585602,19.553194,19.245892,19.065554,19.022425,18.834887,18.714006,18.351591,18.482859,18.382061,18.043400,17.841688,17.667982,17.582106,17.477671
20.188583,20.048120,19.689285,19.798140,19.111898,19.307636,19.160507,18.990488,19.024992,18.809345,18.341244,18.289627,18.208891,18.393074,18.162624,17.827621,17.796045,17.723688,17.523022,17.243431
19.485523,19.340109,19.082777,18.854803,18.142582,18.304222,18.098116,18.090626,18.117931,17.770493,17.405724,17.384520,17.455482,17.353424,17.165773,17.034809,17.009201,16.903742,16.628727,16.382343
73.453476,69.757759,69.201805,69.109505,69.702728,80.849182,79.119362,81.155121,80.400238,76.718941,76.585144,78.113724,79.470490,76.123344,79.099045,78.526588,76.345215,76.188980,75.240799,75.535713
66.947227,66.302757,65.574211,68.661865,72.462784,71.029259,71.532997,68.858025,67.201439,69.100533,69.401688,68.041481,64.737160,66.381882,66.194305,63.843323,62.356457,61.897327,63.015858,63.170418
68.190193,69.010437,70.972847,74.525177,74.819962,75.695587,74.102623,73.176476,73.132233,72.672470,70.527824,69.181725,69.150467,69.244354,67.372009,65.711601,65.577789,65.929314,65.531380,63.606056
67.601654,69.785599,73.336357,74.605705,73.220139,71.653152,69.421509,69.647247,70.283897,69.055786,66.811554,65.295738,67.016151,65.513565,62.586365,62.699848,63.621536,64.010208,62.797668,60.325207
67.384460,68.678391,70.658875,69.669930,68.139366,66.458168,65.167160,65.855476,66.321968,65.229668,64.294601,63.621552,65.132645,63.489956,61.875538,62.797146,63.530434,63.563240,62.541553,61.289040
67.441933,67.544449,68.375587,65.824730,66.214455,64.260147,63.754906,64.325829,63.812424,63.169590,64.001526,63.615280,64.050438,61.845711,61.656487,62.947193,62.751095,62.207447,61.664143,61.748066
69.381905,68.960892,68.081688,67.393127,67.916534,66.641380,67.074768,66.527046,65.993164,66.451469,67.003281,66.844421,65.905663,66.072723,66.271248,66.143028,65.744247,65.325478,65.502708,65.912048
73.345634,72.818390,72.892952,72.004784,73.455719,72.674683,72.484970,72.228462,71.319794,71.231026,71.978416,71.535080,70.870766,69.727867,69.937347,70.059212,69.284599,68.754486,68.710129,68.971222
76.190758,75.996094,76.432823,76.410332,78.316528,76.869995,76.589783,75.855911,74.844528,75.105156,75.602928,74.738853,73.721138,72.919548,72.661537,72.391129,71.608566,71.126617,71.207779,71.189873
77.335068,77.582512,77.984940,78.973381,79.376762,78.553780,78.153282,77.418823,77.106712,77.257614,76.700348,75.971558,75.416901,75.551895,74.755333,74.069412,73.859711,73.753723,73.685814,73.090530
76.904228,77.362228,77.672874,78.475319,77.045296,77.203430,76.640549,76.513000,76.946861,76.524406,75.278740,75.016014,75.424446,75.744987,74.801262,74.334686,74.708855,74.881973,74.450638,73.530815
74.963829,75.407028,76.121582,75.394119,74.367134,73.709236,73.035072,73.386223,73.575348,72.869766,72.345253,72.062500,72.783836,71.895645,71.145973,71.557266,71.838196,71.764580,71.152115,70.520195
75.171875,74.851440,74.326843,73.421852,72.774765,72.721107,72.707008,72.836456,72.779671,72.452332,72.475685,72.607719,72.647705,72.361084,72.461479,72.616463,72.534737,72.314407,72.066589,72.119293
78.819099,78.080246,78.278023,76.491493,78.115929,77.501122,77.209862,77.356049,76.312302,75.886307,77.042046,76.725891,76.329659,74.398743,74.915649,75.519722,74.611580,73.949394,73.766479,74.240448
79.837097,79.680466,79.470566,79.975151,81.586945,79.813354,79.968224,78.818161,77.945557,78.724998,79.065331,78.278336,76.827477,77.074409,76.780357,76.106033,75.462715,75.052406,75.383247,75.445312
79.126999,79.544312,79.819641,80.925522,80.209557,79.890678,79.450592,78.951973,79.110146,79.039383,77.987564,77.507339,77.421440,77.906769,76.957550,76.268784,76.435867,76.524048,76.293541,75.472328
78.290222,78.798889,79.197525,79.435265,77.636284,77.769501,77.141357,77.330383,77.886612,77.228874,76.042618,75.904381,76.666588,76.656578,75.742172,75.625427,76.129944,76.295403,75.712074,74.809189
75.794655,76.128716,77.303795,75.361931,75.582680,73.809875,73.067986,73.563354,73.177910,72.458344,72.867760,72.328568,72.893150,70.805542,70.279305,71.348236,71.258484,70.841705,70.226143,69.969841
79.121674,78.763603,78.913605,77.417587,78.928459,77.194984,77.108810,76.897919,75.943336,75.979385,77.013832,76.504494,75.843697,74.501083,74.642494,75.111389,74.424767,73.798660,73.749428,74.130981
76.318024,76.454094,75.736595,76.583664,76.279823,75.074692,75.384071,74.432076,74.366394,75.039650,74.561897,74.210770,73.309891,74.569916,74.025940,73.206047,73.232628,73.151428,73.337563,73.101250
77.837418,78.375175,80.007820,78.832489,79.850548,77.566940,76.663071,76.719025,76.079208,75.629539,75.942154,74.948914,75.122437,73.091644,72.215622,72.935059,72.678627,72.250412,71.757088,71.285782
76.788696,76.785576,75.846107,76.415657,75.457504,74.990982,75.292816,74.674141,74.842979,75.212227,74.616104,74.580826,74.049255,75.276375,74.923920,74.239586,74.389305,74.375572,74.429329,74.218185
75.605835,75.875732,76.504242,75.512268,75.356766,74.104843,73.603500,73.743240,73.549210,73.122910,73.111717,72.687050,72.951324,71.885056,71.338394,71.800110,71.791168,71.530785,71.098450,70.764412
77.408981,77.211319,77.411537,76.249916,76.954369,75.788521,75.557930,75.501976,74.906517,74.716461,75.245918,74.862793,74.587845,73.487495,73.431084,73.798897,73.380211,72.936836,72.739594,72.836227
80.581627,80.274208,80.542374,79.795990,81.322914,80.014389,79.795723,79.406906,78.495575,78.541512,79.225105,78.611542,77.884628,76.810738,76.781128,76.878700,76.175301,75.654610,75.626984,75.778290
79.252502,79.372086,78.969269,79.973541,79.735435,79.024956,79.069794,78.241798,78.164230,78.576027,77.959946,77.559448,76.852646,77.798492,77.208420,76.369987,76.334137,76.287766,76.362198,75.969879
77.858894,78.296219,78.433334,78.914261,77.119850,77.316780,76.837715,76.866577,77.424316,76.934944,75.717834,75.617912,76.180603,76.522133,75.665520,75.355614,75.839165,76.020416,75.543228,74.696312
75.755997,75.899475,75.984192,75.169579,73.789047,73.711327,73.311325,73.710663,74.003044,73.328522,72.846016,72.892014,73.549721,73.044647,72.648438,72.971313,73.250504,73.194260,72.659386,72.251762
75.144653,74.698830,74.325050,72.880829,72.818985,72.442154,72.403938,72.614159,72.282921,71.920959,72.381210,72.436104,72.395699,71.560913,71.835075,72.263229,71.974327,71.595978,71.352776,71.605293
78.105972,77.399254,77.199776,75.959785,77.486259,76.689812,76.667160,76.456520,75.477974,75.436005,76.435944,76.118645,75.364243,74.194786,74.648415,74.880264,74.033424,73.430466,73.439735,73.926537
77.532333,77.487007,77.034744,77.928955,78.415344,77.382996,77.531700,76.527931,76.137207,76.743347,76.496994,75.978973,74.906532,75.708496,75.286629,74.435272,74.141335,73.957375,74.173073,73.993439
77.364273,77.756927,78.112083,78.716820,77.664444,77.584175,77.043365,76.885475,77.150940,76.782066,75.770828,75.441612,75.722923,75.839958,74.978317,74.596901,74.845352,74.932045,74.541428,73.735779
76.401192,76.982330,78.699829,77.203117,77.796715,75.722382,74.717888,75.053314,74.571938,73.869537,74.110756,73.242920,73.769737,71.518303,70.642067,71.584312,71.459717,71.066772,70.423378,69.899704
78.341515,78.126755,77.410591,77.338043,77.100548,76.503075,76.710304,76.252037,76.080910,76.306496,76.220940,76.117020,75.550789,76.008980,75.913551,75.558990,75.419113,75.219612,75.246300,75.262657
79.025818,78.892242,79.089745,78.362091,78.692497,77.967957,77.659790,77.594917,77.180939,76.915001,77.095520,76.755493,76.602768,75.767227,75.589561,75.755280,75.447937,75.125717,74.886765,74.795219
81.490356,81.258743,81.706467,80.867172,82.187973,81.004303,80.650360,80.416649,79.592842,79.460793,80.045311,79.446457,78.954239,77.696022,77.591965,77.798462,77.171455,76.684273,76.546852,76.596436
80.365410,80.411682,79.874588,80.800125,80.487068,79.895760,79.999329,79.204826,79.144928,79.548424,78.966698,78.646286,77.941200,78.930367,78.432999,77.607216,77.568169,77.517746,77.601669,77.272255
80.744530,81.277252,82.791359,81.933342,82.611649,80.756348,79.846863,79.898468,79.411987,78.917473,78.975708,78.071785,78.318565,76.563637,75.658791,76.205772,76.031914,75.697655,75.190231,74.618591
79.504623,79.453514,78.458984,79.040421,77.796143,77.744553,78.004196,77.509850,77.790817,78.013176,77.295578,77.376961,77.010925,78.250450,77.945427,77.259537,77.460747,77.497169,77.488487,77.237740
78.503502,78.751312,79.883209,78.248993,79.015961,77.101685,76.428482,76.654205,76.057976,75.560875,76.084633,75.404129,75.602768,73.638756,73.147820,73.999596,73.721512,73.251610,72.784119,72.594353
80.413925,80.226997,79.801079,79.553513,79.955414,78.838036,78.973114,78.435036,78.002647,78.301048,78.491310,78.168846,77.440414,77.519165,77.390617,77.151680,76.843842,76.529060,76.588676,76.662445
82.393906,82.288261,82.635063,82.115822,82.822495,81.918144,81.562714,81.346786,80.797531,80.627625,80.842537,80.343483,80.022575,79.149063,78.897621,78.961136,78.551796,78.201759,78.016441,77.891869
78.401077,78.481636,77.638771,78.497444,77.284050,77.099083,77.291840,76.693886,76.991142,77.267143,76.409851,76.374886,75.979012,77.308296,76.827087,76.033134,76.270042,76.343529,76.339294,75.957970
77.117874,77.662422,79.157005,77.662720,78.248688,76.025993,75.178886,75.417900,74.932312,74.383667,74.685417,73.857559,74.237053,72.212997,71.395187,72.284286,72.164833,71.758308,71.196152,70.766151
79.516716,79.363922,79.071831,78.579552,78.863541,77.770752,77.815750,77.442375,77.048935,77.194130,77.400635,77.105011,76.571121,76.406982,76.269012,76.201019,75.935913,75.617165,75.584625,75.633842
81.289330,81.126137,81.289307,80.714737,81.298744,80.459183,80.199417,79.990211,79.479401,79.342773,79.577461,79.166443,78.824028,78.078552,77.908188,77.965019,77.576744,77.229614,77.069511,77.011932
78.070816,78.084824,77.218941,77.993820,76.824142,76.747688,76.937836,76.382942,76.652336,76.885445,76.084152,76.080948,75.696709,76.945450,76.538498,75.777046,75.973640,76.029732,76.019135,75.680405
76.308914,76.575996,76.811096,76.352654,75.197533,74.854149,74.416046,74.614075,74.847824,74.318604,73.748589,73.616989,74.115334,73.736397,73.159401,73.317741,73.577095,73.534760,73.056213,72.542114
75.705986,75.357201,74.464973,74.009575,72.678848,73.266365,73.352264,73.463409,73.700081,73.365089,72.996948,73.344688,73.471382,73.784477,73.886536,73.765083,73.859871,73.793953,73.553780,73.505722
75.343132,74.793236,74.768364,73.087837,73.848518,73.264114,73.074348,73.281281,72.602768,72.188377,73.000641,72.853500,72.679787,71.234734,71.594925,72.163971,71.588791,71.065964,70.830032,71.175919
77.300041,76.872681,76.613113,76.245842,77.726379,76.450272,76.545052,75.867218,74.976730,75.356850,76.004585,75.481422,74.387939,73.993866,74.076294,73.848923,73.133728,72.638283,72.810974,73.089035
76.871880,76.984703,76.814583,77.745880,77.577972,77.071999,76.946167,76.246643,76.140915,76.364311,75.738731,75.307915,74.756721,75.386772,74.786087,74.033684,73.956017,73.905632,73.891548,73.434113
78.074425,78.683823,80.603729,79.654587,80.738350,78.642197,77.539650,77.615990,76.974022,76.397537,76.559807,75.465668,75.742424,73.554649,72.547279,73.210434,72.937866,72.547195,71.986710,71.350212
81.182404,81.332169,82.103951,81.479950,82.759842,80.811981,80.385010,79.996262,79.235878,79.261787,79.675331,78.837219,78.339844,77.195663,76.682869,76.873009,76.415009,75.969475,75.820938,75.654915
28.207905,30.176268,30.569056,29.210114,28.484634,21.239010,21.811228,20.813334,20.945618,22.463140,22.614801,21.487623,20.850319,21.644203,19.674068,20.419003,21.476871,21.161079,21.204372,20.856371
34.558121,35.556900,35.217670,34.005623,31.008564,28.811697,28.947643,29.218464,30.195496,30.111650,29.303118,29.442150,30.269201,30.922590,29.878096,30.481300,31.668188,31.765419,31.253729,30.730501
31.410419,31.216728,30.614487,27.866526,26.639965,25.499388,25.672052,26.391344,26.469873,25.962959,26.568579,26.967173,27.508600,26.554613,26.827732,27.996248,28.200466,27.819284,27.373692,27.773457
32.140930,31.156128,29.634968,27.805832,27.967438,27.548813,28.211548,28.196609,27.688938,27.801590,28.826187,29.230915,28.562220,28.351311,29.296532,29.623928,29.127138,28.596878,28.697884,29.602036
31.868101,31.260868,30.049429,29.832796,30.051142,29.634653,30.124752,29.537434,29.134209,29.550447,29.842371,29.865332,28.905899,29.487904,29.820412,29.375961,28.972296,28.655294,28.870564,29.248384
32.439354,32.125702,31.788153,31.720219,31.799061,31.708746,31.618086,31.319927,31.021872,30.942398,30.868507,30.691383,30.291285,30.208540,30.155251,29.855515,29.546700,29.326427,29.239866,29.168421
27.883108,27.898481,27.000942,27.799772,26.197357,26.554821,26.680973,26.283758,26.729492,26.782768,25.787220,25.915522,25.772348,27.058529,26.650743,25.899759,26.207447,26.340359,26.237448,25.812151
25.297565,25.451447,25.251337,24.956829,23.128754,23.451639,23.148386,23.427624,23.926355,23.335800,22.515343,22.671583,23.297081,23.374361,22.924999,22.938259,23.344343,23.414949,22.928627,22.417717
23.447943,23.085573,22.515953,21.390341,20.473494,20.662762,20.626596,20.936121,20.971962,20.489027,20.497198,20.756107,20.991192,20.601542,20.777588,21.056494,21.032799,20.828638,20.504129,20.572554
23.041372,22.391228,21.414553,20.627035,20.445747,20.558058,20.805527,20.707520,20.435232,20.356331,20.641001,20.837494,20.430069,20.405846,20.834280,20.772621,20.443525,20.139530,20.102499,20.434366
22.859449,22.370625,21.593538,21.427692,21.366747,21.421711,21.566896,21.240078,20.970980,21.003773,21.026958,21.031275,20.503023,20.708689,20.877409,20.530283,20.212662,19.978926,19.981468,20.097208
22.723297,22.463482,22.081034,22.123503,21.875355,21.954885,21.854309,21.597067,21.440950,21.313654,21.064964,20.952461,20.668613,20.737932,20.625843,20.283188,20.084652,19.930618,19.806442,19.653669
22.273598,22.121899,21.764820,21.895987,21.210674,21.461842,21.305038,21.138588,21.173246,20.944447,20.465261,20.417490,20.341583,20.522575,20.298546,19.951309,19.912642,19.843866,19.640629,19.355618
21.515753,21.369127,21.101263,20.907755,20.175213,20.370972,20.165363,20.152246,20.189484,19.842373,19.456600,19.440226,19.511066,19.435993,19.245516,19.095146,19.073784,18.975828,18.702208,18.447571
20.921986,20.647696,20.187212,19.863054,19.235910,19.443218,19.354065,19.321280,19.294861,19.011873,18.775988,18.823423,18.781227,18.742809,18.707809,18.568787,18.478554,18.336117,18.120771,18.007992
20.730772,20.402159,20.152353,19.538784,19.535471,19.358391,19.221998,19.165577,18.869959,18.618286,18.716822,18.611103,18.425861,17.962021,17.993294,18.009201,17.724152,17.451763,17.265127,17.271494
20.500471,20.201475,19.504744,19.662132,19.191172,19.314888,19.389795,19.047052,18.978388,18.986189,18.680616,18.672987,18.288609,18.737997,18.680708,18.219238,18.083311,17.961910,17.911066,17.816683
20.024666,19.883331,19.752850,19.516417,19.113874,19.087378,18.845020,18.778175,18.682409,18.376255,18.115013,17.987850,17.963884,17.720743,17.515598,17.396286,17.283018,17.131514,16.880524,16.649714
