t, t+1, t+2, t+3, t+4, t+5, t+6, t+7, t+8, t+9, t+10, t+11, t+12, t+13, t+14, t+15, t+16, t+17, t+18, t+19
0.165532,0.182348,0.194907,0.204329,0.211156,0.218727,0.228380,0.239892,0.251412,0.260142,0.263482,0.258811,0.244972,0.221826,0.193856,0.163186,0.133700,0.109865,0.093858,0.089397
0.273665,0.280890,0.284808,0.287338,0.289016,0.294280,0.303421,0.314347,0.324382,0.329674,0.327822,0.317035,0.297228,0.270067,0.241649,0.214773,0.193160,0.180483,0.177429,0.185994
0.273931,0.283118,0.289398,0.294034,0.297168,0.302313,0.308897,0.314540,0.316696,0.312387,0.300373,0.280220,0.253189,0.222218,0.193375,0.169387,0.153333,0.147870,0.152690,0.168362
0.394158,0.392302,0.387245,0.381345,0.375096,0.373767,0.376478,0.379532,0.379968,0.373671,0.359372,0.337030,0.308277,0.277101,0.250833,0.232605,0.225370,0.231236,0.248684,0.277160
0.444573,0.435488,0.422733,0.409346,0.396045,0.389314,0.387973,0.387398,0.384397,0.374209,0.355788,0.329636,0.297891,0.265535,0.240850,0.227248,0.227508,0.243194,0.271722,0.311509
0.610159,0.577856,0.544016,0.513818,0.488322,0.476657,0.476422,0.479721,0.481869,0.475456,0.458813,0.432800,0.400222,0.368051,0.347074,0.341751,0.354735,0.386609,0.432786,0.489513
0.540879,0.509308,0.476957,0.448172,0.423612,0.410920,0.407052,0.404303,0.398598,0.383907,0.359856,0.328607,0.294003,0.263621,0.247187,0.248560,0.269281,0.308570,0.361006,0.421485
0.454469,0.429403,0.404519,0.382101,0.362181,0.348650,0.338457,0.326082,0.309521,0.286200,0.257758,0.227698,0.200343,0.182133,0.178806,0.192199,0.221697,0.264590,0.315419,0.368313
0.476174,0.446280,0.417744,0.392416,0.370191,0.353642,0.339654,0.323243,0.303360,0.278635,0.251506,0.226061,0.206664,0.199141,0.207244,0.231722,0.270582,0.319725,0.373296,0.424624
0.507709,0.468673,0.432443,0.401089,0.374533,0.354940,0.339091,0.321855,0.302625,0.280293,0.257523,0.238602,0.227711,0.230222,0.248705,0.283231,0.330788,0.386179,0.443098,0.494144
0.483166,0.442264,0.406105,0.375778,0.350861,0.331036,0.313120,0.293176,0.271923,0.250188,0.231532,0.220692,0.221644,0.238418,0.270480,0.316356,0.371357,0.428807,0.482514,0.524623
0.455856,0.415459,0.381323,0.353391,0.330978,0.311034,0.290938,0.268678,0.246657,0.227929,0.216769,0.217911,0.234533,0.268457,0.315361,0.371920,0.431819,0.487224,0.532671,0.560604
0.408596,0.373078,0.344310,0.320923,0.302132,0.282106,0.259563,0.235392,0.214052,0.201069,0.201097,0.218191,0.253937,0.306889,0.368362,0.432929,0.492952,0.540121,0.570573,0.578210
0.325812,0.301299,0.282338,0.266161,0.252155,0.231999,0.206788,0.181464,0.162868,0.159060,0.174513,0.211651,0.269434,0.341928,0.415741,0.483223,0.536050,0.566544,0.573585,0.554144
0.334343,0.308159,0.282425,0.256952,0.232899,0.207044,0.183851,0.169262,0.169495,0.189083,0.228726,0.286518,0.357241,0.431703,0.498470,0.550869,0.583677,0.593473,0.582097,0.551550
0.343403,0.319276,0.292462,0.265124,0.239553,0.217252,0.204406,0.206207,0.226786,0.266490,0.322347,0.388894,0.458347,0.520491,0.567934,0.596231,0.603883,0.591805,0.564129,0.526750
0.288969,0.273206,0.252744,0.230996,0.210760,0.196465,0.195104,0.211149,0.246755,0.299291,0.363154,0.430458,0.492088,0.537711,0.563538,0.567219,0.550453,0.517744,0.475067,0.431226
0.288198,0.268528,0.243416,0.219016,0.198736,0.192121,0.205712,0.240424,0.294731,0.360712,0.429583,0.491406,0.536733,0.557415,0.556296,0.534567,0.497693,0.453581,0.408566,0.372790
0.239526,0.222886,0.204064,0.189381,0.181423,0.189838,0.218766,0.266050,0.327517,0.393439,0.454530,0.501458,0.526817,0.525701,0.504674,0.467149,0.419957,0.371588,0.327590,0.296771
0.179547,0.166847,0.155488,0.151198,0.155529,0.176840,0.216825,0.271061,0.333663,0.394540,0.444892,0.476751,0.485066,0.467863,0.433784,0.387568,0.336348,0.288145,0.247430,0.221062
0.175394,0.163868,0.159274,0.166167,0.184585,0.220099,0.270972,0.330091,0.390070,0.441367,0.476654,0.490470,0.481161,0.450413,0.408121,0.359937,0.312193,0.271003,0.238868,0.219147
0.159134,0.157334,0.168841,0.195267,0.234468,0.286260,0.345075,0.402460,0.450720,0.483428,0.496363,0.487856,0.460535,0.419582,0.373802,0.328626,0.288262,0.255638,0.231142,0.213861
0.167713,0.180385,0.211108,0.257898,0.316545,0.380421,0.440937,0.489877,0.520410,0.530540,0.519763,0.490319,0.448726,0.402634,0.358182,0.319693,0.288738,0.264865,0.246714,0.229608
0.155169,0.190256,0.242669,0.306888,0.377580,0.443069,0.494309,0.526052,0.533830,0.520644,0.489356,0.444859,0.395613,0.349376,0.308525,0.275499,0.249828,0.229126,0.211739,0.191797
0.206054,0.260351,0.324893,0.392439,0.458178,0.509681,0.540395,0.549492,0.535516,0.504785,0.461938,0.412353,0.363755,0.321861,0.286107,0.257097,0.233755,0.213920,0.196832,0.178292
0.266734,0.334901,0.401701,0.460109,0.507189,0.533832,0.538085,0.523941,0.492855,0.452264,0.406827,0.360420,0.317888,0.281567,0.249511,0.221017,0.195951,0.174386,0.157332,0.144511
0.288713,0.365129,0.428978,0.474239,0.500068,0.501734,0.481879,0.448551,0.405545,0.360302,0.316779,0.276825,0.242051,0.211472,0.182598,0.153846,0.126413,0.102940,0.086188,0.079930
0.446653,0.513104,0.558098,0.578583,0.576034,0.552519,0.514123,0.469804,0.423884,0.380982,0.343276,0.310452,0.281317,0.253323,0.226225,0.198904,0.174352,0.157548,0.151681,0.163164
0.620173,0.658053,0.667715,0.651330,0.613071,0.564681,0.514837,0.470317,0.433992,0.404382,0.380289,0.358514,0.334985,0.306924,0.279310,0.252962,0.233505,0.228533,0.240760,0.278434
0.646287,0.658772,0.643166,0.604849,0.548919,0.492051,0.442353,0.402925,0.374595,0.351723,0.331535,0.310347,0.284095,0.252030,0.223288,0.200472,0.190165,0.200132,0.231292,0.290582
0.649761,0.641617,0.608788,0.558229,0.494977,0.437207,0.391215,0.356709,0.332959,0.312224,0.291501,0.267930,0.238693,0.205407,0.179403,0.164279,0.166210,0.191587,0.239201,0.313337
0.537973,0.520493,0.484155,0.435125,0.377335,0.326075,0.285119,0.252366,0.226784,0.201699,0.175596,0.147710,0.117400,0.088126,0.070220,0.066877,0.082271,0.119960,0.176860,0.253893
0.530645,0.500395,0.456785,0.405638,0.350040,0.303062,0.266319,0.235892,0.210474,0.184029,0.156155,0.127770,0.099899,0.077434,0.069735,0.079560,0.109171,0.159464,0.225600,0.305450
0.435108,0.399762,0.357142,0.311371,0.264256,0.224266,0.190967,0.160105,0.131137,0.100617,0.070116,0.042632,0.020912,0.010354,0.017119,0.042513,0.086036,0.145347,0.214376,0.288102
0.411575,0.369028,0.324828,0.281777,0.240662,0.205955,0.175646,0.145310,0.115224,0.084157,0.055206,0.032907,0.021103,0.025113,0.047862,0.089148,0.145894,0.212858,0.283050,0.349102
0.452098,0.396135,0.343676,0.297347,0.257348,0.226032,0.200063,0.173975,0.148165,0.122020,0.099190,0.084987,0.083803,0.100988,0.137629,0.192681,0.261228,0.335824,0.408566,0.470132
0.385651,0.334455,0.290771,0.254598,0.225126,0.198872,0.172387,0.142920,0.113351,0.087363,0.070462,0.068871,0.086831,0.127135,0.184739,0.255712,0.332176,0.404211,0.464636,0.503637
0.385535,0.334563,0.292388,0.258077,0.230772,0.204478,0.176964,0.147913,0.122045,0.105057,0.102552,0.119895,0.159585,0.221123,0.295218,0.375902,0.453911,0.518721,0.564638,0.583146
0.345717,0.304717,0.271747,0.244494,0.222258,0.196390,0.167060,0.138032,0.116439,0.110521,0.125598,0.165267,0.229238,0.312273,0.400114,0.484465,0.555281,0.602623,0.623656,0.613007
0.314755,0.283938,0.256618,0.230994,0.207561,0.179203,0.149867,0.126841,0.118394,0.132293,0.171342,0.235268,0.319444,0.413650,0.501961,0.575365,0.625618,0.646243,0.638317,0.601979
0.268373,0.250329,0.229763,0.206485,0.182511,0.154812,0.131090,0.120822,0.131747,0.168829,0.230978,0.313143,0.406297,0.496388,0.569208,0.616820,0.634834,0.622182,0.584144,0.527273
0.275791,0.259396,0.235048,0.206703,0.178182,0.155015,0.146979,0.161178,0.201317,0.264934,0.345279,0.432284,0.513799,0.575775,0.612198,0.619472,0.599497,0.558034,0.503057,0.446376
0.250424,0.236361,0.215124,0.192801,0.173257,0.166098,0.179670,0.216905,0.277104,0.352620,0.433668,0.508549,0.565712,0.594317,0.595707,0.570403,0.524405,0.467017,0.406550,0.355755
0.200536,0.185903,0.167257,0.151733,0.142584,0.151041,0.182870,0.236807,0.308562,0.387199,0.461661,0.520435,0.553984,0.555399,0.531500,0.485922,0.426853,0.364834,0.307233,0.265537
0.171551,0.154060,0.137763,0.129905,0.132584,0.156507,0.203986,0.269682,0.346458,0.421745,0.484634,0.525219,0.537018,0.517441,0.477028,0.421596,0.359903,0.301825,0.252848,0.221495
0.141991,0.126577,0.119138,0.125364,0.145492,0.186612,0.246944,0.318103,0.391293,0.454834,0.499687,0.518999,0.510351,0.475414,0.425937,0.368692,0.311354,0.261426,0.222085,0.197665
0.137739,0.128656,0.135621,0.161376,0.203705,0.263501,0.334370,0.405756,0.468183,0.512978,0.534399,0.529847,0.501798,0.456131,0.403712,0.351242,0.303953,0.265564,0.236592,0.216191
0.115641,0.124289,0.155761,0.208260,0.276852,0.354068,0.429483,0.492589,0.534788,0.552884,0.545697,0.515506,0.469742,0.417462,0.366228,0.321430,0.284993,0.256357,0.233883,0.211904
0.202283,0.224595,0.273094,0.342306,0.425487,0.508807,0.579461,0.628049,0.647688,0.640257,0.608706,0.559349,0.503167,0.451049,0.406925,0.374431,0.352359,0.336418,0.323163,0.303261
0.233887,0.278437,0.342346,0.417924,0.498723,0.569374,0.619345,0.643907,0.639384,0.611596,0.565706,0.508903,0.451795,0.403367,0.364197,0.335904,0.316418,0.301395,0.288218,0.268973
0.311234,0.373512,0.442892,0.511389,0.574385,0.619197,0.640168,0.638193,0.613071,0.572567,0.522283,0.468091,0.417696,0.376315,0.342329,0.315625,0.294800,0.277611,0.263390,0.248318
0.537920,0.594859,0.646833,0.688649,0.718480,0.730939,0.725148,0.704576,0.670632,0.628983,0.583671,0.538090,0.496332,0.460890,0.431484,0.407832,0.390340,0.379528,0.375691,0.378718
0.640220,0.687275,0.718605,0.732536,0.730020,0.713815,0.687296,0.655170,0.619386,0.582142,0.545119,0.508835,0.473821,0.440493,0.411338,0.386724,0.369479,0.363296,0.369327,0.391044
0.702634,0.736106,0.748317,0.740352,0.714900,0.680322,0.642079,0.604525,0.569444,0.536145,0.504728,0.474141,0.443046,0.411277,0.383725,0.361464,0.348676,0.350563,0.368117,0.406187
0.631335,0.656618,0.660422,0.644475,0.611743,0.571508,0.529239,0.488783,0.452003,0.417776,0.386295,0.356737,0.327788,0.299537,0.277063,0.261354,0.256209,0.266251,0.291748,0.336869
0.656000,0.668078,0.659798,0.633844,0.593368,0.548655,0.504679,0.463955,0.428022,0.394868,0.364653,0.336903,0.310566,0.286423,0.270084,0.262642,0.267365,0.287948,0.323541,0.377043
0.657727,0.653602,0.631947,0.596407,0.550070,0.503763,0.461298,0.423146,0.390157,0.359291,0.330728,0.304613,0.280583,0.260593,0.250904,0.252837,0.268889,0.301376,0.347984,0.409667
0.816357,0.775784,0.723533,0.666387,0.607568,0.561008,0.527990,0.503358,0.485122,0.465984,0.444800,0.422057,0.398504,0.379172,0.374080,0.386331,0.418235,0.470552,0.538160,0.618579
0.534405,0.501967,0.466358,0.430140,0.394157,0.363152,0.335670,0.307943,0.280003,0.250425,0.221739,0.197730,0.181788,0.178851,0.192484,0.222949,0.268286,0.324696,0.386244,0.447019
0.514289,0.481088,0.449095,0.418978,0.390634,0.364170,0.337364,0.307711,0.276854,0.246493,0.220811,0.204784,0.202265,0.216960,0.247992,0.293531,0.348995,0.408043,0.464634,0.511519
0.409286,0.383176,0.362597,0.345125,0.329466,0.309068,0.281515,0.247389,0.211116,0.179345,0.158473,0.154638,0.171704,0.210683,0.263908,0.326363,0.390179,0.446262,0.489345,0.511570
0.317207,0.300555,0.291695,0.285551,0.280171,0.263475,0.234167,0.196878,0.159053,0.131776,0.122727,0.137893,0.179725,0.245118,0.319570,0.394847,0.460591,0.506243,0.528456,0.520578
0.282574,0.268457,0.259502,0.251031,0.242063,0.221152,0.190109,0.156619,0.129580,0.120173,0.134284,0.174886,0.240679,0.323908,0.407444,0.481781,0.537147,0.564941,0.564801,0.534135
0.320065,0.299538,0.278622,0.256348,0.233894,0.206837,0.180542,0.162744,0.160827,0.180716,0.223420,0.286736,0.364670,0.446423,0.518517,0.573263,0.604965,0.610210,0.591724,0.552471
0.265264,0.255704,0.242292,0.225227,0.206580,0.184814,0.167523,0.163399,0.178771,0.217073,0.276207,0.350439,0.430901,0.504577,0.560056,0.590967,0.594859,0.572577,0.529958,0.474574
0.246221,0.236058,0.217218,0.193674,0.169138,0.149775,0.144974,0.161218,0.201340,0.262202,0.336821,0.415188,0.485757,0.535622,0.560585,0.558051,0.530942,0.485891,0.430867,0.377814
0.258876,0.243035,0.220118,0.196812,0.176944,0.171373,0.187610,0.226988,0.287623,0.360578,0.435846,0.502086,0.548659,0.566509,0.559305,0.528736,0.481538,0.427302,0.373553,0.332268
0.207027,0.193204,0.177065,0.165223,0.160324,0.172643,0.206433,0.259258,0.326275,0.396893,0.461006,0.508542,0.531731,0.525633,0.497831,0.452380,0.397057,0.341412,0.291612,0.257319
0.187859,0.172475,0.160091,0.156955,0.164443,0.191454,0.238848,0.300692,0.369857,0.434968,0.486559,0.516476,0.520077,0.496406,0.455748,0.403814,0.348399,0.297910,0.256619,0.231053
0.190607,0.176980,0.173698,0.185173,0.210762,0.255116,0.314782,0.380856,0.444762,0.496497,0.528844,0.537067,0.520849,0.483561,0.436175,0.385090,0.336586,0.296200,0.265682,0.246951
0.163511,0.163109,0.179887,0.214575,0.264056,0.325961,0.392791,0.454801,0.503554,0.533195,0.540271,0.524370,0.489849,0.443542,0.394398,0.348156,0.308437,0.277062,0.253607,0.235382
0.152930,0.172345,0.213121,0.271683,0.342725,0.416467,0.482662,0.532797,0.559967,0.563824,0.545151,0.507674,0.459637,0.409858,0.363561,0.324847,0.294359,0.270375,0.251005,0.230014
0.208085,0.246451,0.304271,0.374970,0.452495,0.523080,0.576523,0.607348,0.611163,0.592186,0.554348,0.503760,0.450173,0.402249,0.361657,0.330586,0.307737,0.289600,0.273918,0.253493
0.309463,0.362395,0.425608,0.491876,0.556343,0.606641,0.635935,0.643098,0.626642,0.592927,0.546902,0.494383,0.443521,0.400557,0.365139,0.337919,0.317627,0.301733,0.288996,0.274641
0.303887,0.372756,0.439259,0.496443,0.541539,0.565822,0.567672,0.551379,0.518588,0.476757,0.430562,0.383811,0.341180,0.304852,0.272899,0.244566,0.219806,0.198850,0.182757,0.171479
0.485555,0.550476,0.602552,0.637192,0.654011,0.650550,0.629284,0.596730,0.555913,0.512522,0.469928,0.429852,0.393918,0.362033,0.333469,0.307354,0.285224,0.269707,0.262680,0.267278
0.606459,0.656291,0.684304,0.689729,0.674782,0.645134,0.606774,0.566378,0.526917,0.490057,0.456678,0.425822,0.395980,0.365654,0.337426,0.311392,0.291394,0.282837,0.287968,0.312737
0.591861,0.629060,0.641545,0.630580,0.599473,0.557713,0.512275,0.468994,0.430486,0.396233,0.366116,0.338374,0.310559,0.281252,0.254919,0.232256,0.217839,0.217719,0.233611,0.271797
0.594854,0.618542,0.617574,0.594554,0.553232,0.505025,0.456746,0.412862,0.375530,0.342827,0.314281,0.288171,0.262042,0.235146,0.213084,0.196907,0.191085,0.201207,0.227961,0.276735
0.580596,0.589381,0.575902,0.543690,0.496463,0.446290,0.398909,0.356853,0.321617,0.290273,0.262392,0.236874,0.211960,0.188105,0.171668,0.163971,0.168818,0.190547,0.228422,0.285991
0.709496,0.686246,0.644902,0.591930,0.531364,0.478524,0.437275,0.405418,0.382086,0.360490,0.338967,0.316571,0.292293,0.269126,0.256842,0.258320,0.277334,0.317059,0.374344,0.449983
0.644924,0.607141,0.557523,0.502434,0.444947,0.398457,0.364097,0.336953,0.315254,0.292269,0.267330,0.241361,0.215500,0.195009,0.189640,0.202349,0.235222,0.288753,0.357655,0.439163
0.588773,0.544276,0.493888,0.442564,0.392205,0.352109,0.321393,0.294548,0.270375,0.244322,0.217474,0.192689,0.172739,0.163492,0.171910,0.199685,0.246326,0.309247,0.381879,0.458610
0.449143,0.409884,0.371073,0.334201,0.299471,0.268533,0.239056,0.207634,0.175499,0.143376,0.115309,0.096433,0.090830,0.103024,0.133404,0.180616,0.240289,0.306027,0.371046,0.427545
0.409102,0.369862,0.335543,0.305549,0.279146,0.252887,0.224012,0.190961,0.156947,0.126214,0.104402,0.097568,0.109815,0.143674,0.194251,0.257710,0.326867,0.392799,0.449036,0.486863
0.292499,0.265435,0.247067,0.233140,0.221770,0.201931,0.171506,0.133504,0.094750,0.065369,0.053175,0.064820,0.103537,0.167617,0.243776,0.324246,0.398388,0.454829,0.488886,0.492378
0.261852,0.238275,0.221623,0.207486,0.194696,0.171682,0.139242,0.103828,0.074150,0.061303,0.071808,0.109679,0.174597,0.259979,0.348845,0.431646,0.497706,0.536998,0.547780,0.525594
0.228598,0.211370,0.196434,0.180530,0.163909,0.137523,0.106045,0.078930,0.065617,0.075849,0.113089,0.177071,0.262851,0.358927,0.447399,0.518358,0.563299,0.575993,0.558594,0.512325
0.229054,0.214610,0.195684,0.172578,0.147694,0.119436,0.096224,0.087716,0.101285,0.140982,0.204888,0.287067,0.377818,0.462811,0.528983,0.568980,0.579547,0.560976,0.519223,0.462099
0.214320,0.203865,0.185177,0.161766,0.137284,0.116797,0.110039,0.124421,0.163618,0.225500,0.303431,0.387401,0.465452,0.523629,0.555988,0.559044,0.534952,0.489793,0.431826,0.373134
0.214785,0.200475,0.178460,0.155251,0.134847,0.127783,0.142382,0.181074,0.242653,0.318697,0.399040,0.471773,0.525375,0.549452,0.546455,0.517461,0.469052,0.411038,0.351682,0.303882
0.210170,0.191166,0.169963,0.154031,0.146327,0.158313,0.194525,0.252005,0.325423,0.403011,0.473732,0.526679,0.553378,0.548552,0.520490,0.473610,0.416208,0.358414,0.306673,0.271193
0.162379,0.145174,0.131739,0.128621,0.137201,0.166600,0.217595,0.283849,0.357823,0.427565,0.483091,0.515818,0.520851,0.497137,0.455311,0.401340,0.343306,0.289919,0.245679,0.217356
0.180092,0.160828,0.152929,0.161573,0.186247,0.232451,0.296594,0.368862,0.439959,0.498677,0.536944,0.549395,0.535340,0.498182,0.449745,0.396911,0.346402,0.304136,0.271959,0.251964
0.129945,0.125247,0.138959,0.172413,0.222516,0.287476,0.359526,0.428015,0.483754,0.519822,0.531996,0.519332,0.485962,0.438855,0.387784,0.338994,0.296537,0.262594,0.236850,0.216727
0.122255,0.136517,0.174897,0.234169,0.308725,0.388586,0.462554,0.520725,0.555228,0.564850,0.549885,0.513978,0.465715,0.414568,0.366509,0.326177,0.294320,0.269055,0.248260,0.225099
0.183934,0.216644,0.273617,0.348138,0.433365,0.514077,0.578157,0.618173,0.628585,0.613237,0.576125,0.524044,0.467973,0.417978,0.376213,0.345361,0.323666,0.306623,0.291209,0.268552
0.274181,0.324317,0.390281,0.464095,0.539796,0.602446,0.642938,0.658406,0.646419,0.613730,0.565865,0.509803,0.455369,0.410358,0.374292,0.348064,0.329551,0.314784,0.301666,0.283354
0.281416,0.350444,0.421812,0.487564,0.543873,0.579277,0.590226,0.579889,0.549350,0.506897,0.457957,0.407486,0.361682,0.323929,0.291751,0.264393,0.240913,0.220205,0.202685,0.186563
0.419297,0.492173,0.555259,0.602292,0.631881,0.638239,0.622654,0.591953,0.549397,0.502519,0.455767,0.411900,0.373687,0.341379,0.312701,0.286268,0.262705,0.243628,0.230921,0.226819
0.656258,0.706651,0.736835,0.745599,0.734801,0.708971,0.673580,0.635174,0.596701,0.560292,0.527086,0.496427,0.467157,0.437890,0.410671,0.385430,0.365622,0.356197,0.359350,0.380602
0.548445,0.589364,0.608088,0.604832,0.582209,0.547418,0.506548,0.465494,0.426976,0.391634,0.360004,0.330991,0.302887,0.274467,0.249092,0.227090,0.212336,0.210092,0.222040,0.253763
0.570805,0.601886,0.609942,0.596187,0.563726,0.521360,0.475462,0.431373,0.391845,0.356692,0.326283,0.299490,0.274339,0.249737,0.229524,0.214041,0.206982,0.213269,0.233906,0.274034
0.624615,0.635955,0.625041,0.595135,0.549904,0.500967,0.454247,0.412725,0.378091,0.347745,0.321238,0.297297,0.273944,0.251195,0.234930,0.226287,0.229062,0.247735,0.281950,0.335633
0.523092,0.524826,0.508909,0.478170,0.435519,0.390482,0.347188,0.307260,0.272256,0.240313,0.212008,0.187522,0.166291,0.149455,0.141884,0.144260,0.158716,0.187470,0.228754,0.283971
0.524686,0.513393,0.488859,0.453964,0.411085,0.368387,0.328431,0.291261,0.258168,0.227455,0.200327,0.178049,0.161098,0.151546,0.153551,0.167458,0.193911,0.233069,0.281800,0.339193
0.475752,0.455268,0.426827,0.392531,0.353885,0.316097,0.280042,0.244902,0.212231,0.181656,0.155526,0.136492,0.126198,0.127195,0.141580,0.168762,0.207316,0.254875,0.307185,0.360955
0.448625,0.420096,0.388638,0.355467,0.321288,0.288161,0.255658,0.222630,0.191188,0.162515,0.139998,0.127361,0.126982,0.141233,0.169586,0.210249,0.259697,0.313198,0.365786,0.412283
0.309594,0.289305,0.272057,0.255415,0.238460,0.215320,0.184675,0.148253,0.110908,0.079366,0.059694,0.057329,0.075294,0.113663,0.164660,0.223169,0.281923,0.332823,0.371437,0.391290
0.251725,0.234970,0.223319,0.212760,0.202004,0.181474,0.150766,0.114347,0.079139,0.054679,0.047586,0.062831,0.102046,0.162024,0.230040,0.298662,0.358857,0.401552,0.423827,0.420250
0.214315,0.199088,0.187583,0.175971,0.163633,0.141016,0.110120,0.077928,0.052608,0.043979,0.057241,0.094925,0.155594,0.232088,0.309124,0.378067,0.430142,0.457662,0.460199,0.435539
0.202959,0.187183,0.170833,0.152252,0.132384,0.105878,0.077950,0.056832,0.050293,0.065175,0.103151,0.162578,0.237926,0.318560,0.390437,0.445588,0.477988,0.483884,0.465905,0.426741
0.193587,0.179223,0.159880,0.136710,0.112177,0.086618,0.067724,0.063349,0.079268,0.117647,0.175915,0.248138,0.325402,0.395329,0.448056,0.477866,0.482891,0.464382,0.427749,0.380483
0.176377,0.163378,0.142780,0.118499,0.093995,0.075160,0.070529,0.085734,0.123318,0.180166,0.249812,0.323079,0.389365,0.436881,0.461848,0.461853,0.439428,0.400438,0.351966,0.304718
0.159215,0.144589,0.123003,0.100531,0.080800,0.073645,0.086407,0.120898,0.175865,0.243465,0.314558,0.378554,0.425286,0.445760,0.442627,0.417000,0.374837,0.324886,0.274288,0.234372
